Wavelength (nm),Absorbance,Title,Time
190,0.203,bod9_10jun,6/13/2014 3:20:11 PM
191,0.075,,
192,0.055,,
193,0.006,,
194,-0.075,,
195,0.182,,
196,0.334,,
197,0.423,,
198,0.308,,
199,0.022,,
200,0.093,,
201,0.035,,
202,0.022,,
203,-0.097,,
204,-0.136,,
205,-0.16,,
206,0.009,,
207,-0.057,,
208,-0.009,,
209,-0.085,,
210,-0.215,,
211,-0.19,,
212,-0.335,,
213,-0.214,,
214,-0.149,,
215,-0.112,,
216,-0.05,,
217,0.014,,
218,0.189,,
219,0.244,,
220,0.262,,
221,0.234,,
222,0.212,,
223,0.215,,
224,0.227,,
225,0.236,,
226,0.24,,
227,0.242,,
228,0.244,,
229,0.24,,
230,0.234,,
231,0.226,,
232,0.216,,
233,0.209,,
234,0.206,,
235,0.204,,
236,0.197,,
237,0.19,,
238,0.187,,
239,0.185,,
240,0.185,,
241,0.182,,
242,0.18,,
243,0.178,,
244,0.174,,
245,0.172,,
246,0.172,,
247,0.17,,
248,0.17,,
249,0.167,,
250,0.164,,
251,0.163,,
252,0.162,,
253,0.162,,
254,0.16,,
255,0.158,,
256,0.156,,
257,0.156,,
258,0.156,,
259,0.154,,
260,0.153,,
261,0.151,,
262,0.15,,
263,0.147,,
264,0.144,,
265,0.143,,
266,0.143,,
267,0.143,,
268,0.141,,
269,0.139,,
270,0.137,,
271,0.135,,
272,0.133,,
273,0.132,,
274,0.132,,
275,0.131,,
276,0.129,,
277,0.127,,
278,0.126,,
279,0.124,,
280,0.123,,
281,0.121,,
282,0.119,,
283,0.117,,
284,0.115,,
285,0.113,,
286,0.112,,
287,0.111,,
288,0.109,,
289,0.107,,
290,0.106,,
291,0.105,,
292,0.102,,
293,0.1,,
294,0.1,,
295,0.1,,
296,0.099,,
297,0.098,,
298,0.097,,
299,0.095,,
300,0.092,,
301,0.09,,
302,0.089,,
303,0.089,,
304,0.089,,
305,0.088,,
306,0.086,,
307,0.085,,
308,0.084,,
309,0.083,,
310,0.082,,
311,0.081,,
312,0.08,,
313,0.079,,
314,0.078,,
315,0.078,,
316,0.077,,
317,0.075,,
318,0.074,,
319,0.073,,
320,0.073,,
321,0.072,,
322,0.071,,
323,0.069,,
324,0.069,,
325,0.069,,
326,0.069,,
327,0.068,,
328,0.067,,
329,0.066,,
330,0.065,,
331,0.065,,
332,0.065,,
333,0.064,,
334,0.062,,
335,0.061,,
336,0.061,,
337,0.061,,
338,0.061,,
339,0.06,,
340,0.059,,
341,0.058,,
342,0.056,,
343,0.055,,
344,0.055,,
345,0.054,,
346,0.054,,
347,0.053,,
348,0.052,,
349,0.051,,
350,0.049,,
351,0.049,,
352,0.05,,
353,0.049,,
354,0.049,,
355,0.047,,
356,0.047,,
357,0.047,,
358,0.047,,
359,0.048,,
360,0.047,,
361,0.045,,
362,0.044,,
363,0.043,,
364,0.042,,
365,0.042,,
366,0.042,,
367,0.041,,
368,0.04,,
369,0.039,,
370,0.039,,
371,0.039,,
372,0.038,,
373,0.037,,
374,0.037,,
375,0.036,,
376,0.036,,
377,0.035,,
378,0.034,,
379,0.034,,
380,0.035,,
381,0.034,,
382,0.033,,
383,0.031,,
384,0.031,,
385,0.031,,
386,0.033,,
387,0.032,,
388,0.031,,
389,0.029,,
390,0.029,,
391,0.03,,
392,0.03,,
393,0.029,,
394,0.029,,
395,0.028,,
396,0.027,,
397,0.026,,
398,0.025,,
399,0.025,,
400,0.025,,
401,0.025,,
402,0.025,,
403,0.025,,
404,0.025,,
405,0.024,,
406,0.024,,
407,0.024,,
408,0.024,,
409,0.023,,
410,0.022,,
411,0.021,,
412,0.021,,
413,0.022,,
414,0.021,,
415,0.02,,
416,0.021,,
417,0.021,,
418,0.021,,
419,0.02,,
420,0.02,,
421,0.019,,
422,0.019,,
423,0.018,,
424,0.018,,
425,0.017,,
426,0.018,,
427,0.018,,
428,0.018,,
429,0.018,,
430,0.018,,
431,0.017,,
432,0.016,,
433,0.016,,
434,0.016,,
435,0.016,,
436,0.016,,
437,0.016,,
438,0.015,,
439,0.014,,
440,0.014,,
441,0.014,,
442,0.013,,
443,0.013,,
444,0.013,,
445,0.013,,
446,0.013,,
447,0.013,,
448,0.013,,
449,0.013,,
450,0.013,,
451,0.012,,
452,0.012,,
453,0.012,,
454,0.012,,
455,0.012,,
456,0.012,,
457,0.012,,
458,0.012,,
459,0.012,,
460,0.012,,
461,0.011,,
462,0.01,,
463,0.01,,
464,0.011,,
465,0.012,,
466,0.011,,
467,0.01,,
468,0.011,,
469,0.011,,
470,0.011,,
471,0.01,,
472,0.01,,
473,0.011,,
474,0.012,,
475,0.011,,
476,0.01,,
477,0.009,,
478,0.009,,
479,0.009,,
480,0.009,,
481,0.009,,
482,0.01,,
483,0.01,,
484,0.009,,
485,0.008,,
486,0.008,,
487,0.008,,
488,0.008,,
489,0.008,,
490,0.008,,
491,0.008,,
492,0.008,,
493,0.008,,
494,0.008,,
495,0.008,,
496,0.008,,
497,0.007,,
498,0.007,,
499,0.008,,
500,0.007,,
501,0.007,,
502,0.006,,
503,0.007,,
504,0.008,,
505,0.008,,
506,0.008,,
507,0.008,,
508,0.008,,
509,0.007,,
510,0.008,,
511,0.007,,
512,0.006,,
513,0.006,,
514,0.006,,
515,0.007,,
516,0.007,,
517,0.006,,
518,0.007,,
519,0.006,,
520,0.006,,
521,0.005,,
522,0.005,,
523,0.005,,
524,0.005,,
525,0.005,,
526,0.005,,
527,0.006,,
528,0.006,,
529,0.007,,
530,0.006,,
531,0.006,,
532,0.005,,
533,0.005,,
534,0.005,,
535,0.005,,
536,0.006,,
537,0.006,,
538,0.005,,
539,0.004,,
540,0.004,,
541,0.005,,
542,0.005,,
543,0.005,,
544,0.005,,
545,0.005,,
546,0.004,,
547,0.004,,
548,0.003,,
549,0.004,,
550,0.004,,
551,0.004,,
552,0.004,,
553,0.005,,
554,0.005,,
555,0.004,,
556,0.004,,
557,0.004,,
558,0.004,,
559,0.006,,
560,0.004,,
561,0.003,,
562,0.002,,
563,0.002,,
564,0.002,,
565,0.002,,
566,0.003,,
567,0.002,,
568,0.002,,
569,0.003,,
570,0.003,,
571,0.003,,
572,0.004,,
573,0.005,,
574,0.005,,
575,0.002,,
576,0.002,,
577,0.002,,
578,0.003,,
579,0.003,,
580,0.002,,
581,0.003,,
582,0.003,,
583,0.003,,
