Wavelength (nm),Absorbance,Title,Time
190,0.495,rep_waterN_1jul,7/2/2014 1:52:17 PM
191,0.55,,
192,0.205,,
193,-0.439,,
194,-0.428,,
195,0.093,,
196,0.775,,
197,0.684,,
198,0.154,,
199,-0.432,,
200,-0.537,,
201,-0.159,,
202,0.013,,
203,0.073,,
204,-0.111,,
205,-0.578,,
206,-0.703,,
207,-0.929,,
208,-0.702,,
209,-0.389,,
210,-0.046,,
211,0.202,,
212,0.194,,
213,0.198,,
214,-0.009,,
215,-0.029,,
216,-0.078,,
217,-0.006,,
218,0.125,,
219,0.238,,
220,0.303,,
221,0.274,,
222,0.214,,
223,0.209,,
224,0.219,,
225,0.213,,
226,0.205,,
227,0.197,,
228,0.192,,
229,0.19,,
230,0.181,,
231,0.172,,
232,0.161,,
233,0.153,,
234,0.148,,
235,0.143,,
236,0.14,,
237,0.137,,
238,0.133,,
239,0.129,,
240,0.126,,
241,0.123,,
242,0.124,,
243,0.123,,
244,0.12,,
245,0.118,,
246,0.117,,
247,0.117,,
248,0.116,,
249,0.113,,
250,0.111,,
251,0.11,,
252,0.108,,
253,0.107,,
254,0.106,,
255,0.106,,
256,0.105,,
257,0.103,,
258,0.102,,
259,0.101,,
260,0.1,,
261,0.1,,
262,0.099,,
263,0.097,,
264,0.096,,
265,0.095,,
266,0.094,,
267,0.093,,
268,0.091,,
269,0.09,,
270,0.09,,
271,0.088,,
272,0.087,,
273,0.085,,
274,0.083,,
275,0.083,,
276,0.082,,
277,0.082,,
278,0.081,,
279,0.079,,
280,0.076,,
281,0.074,,
282,0.073,,
283,0.072,,
284,0.07,,
285,0.069,,
286,0.067,,
287,0.067,,
288,0.066,,
289,0.064,,
290,0.063,,
291,0.063,,
292,0.062,,
293,0.06,,
294,0.06,,
295,0.059,,
296,0.059,,
297,0.058,,
298,0.057,,
299,0.055,,
300,0.053,,
301,0.052,,
302,0.051,,
303,0.05,,
304,0.048,,
305,0.048,,
306,0.047,,
307,0.047,,
308,0.046,,
309,0.046,,
310,0.045,,
311,0.044,,
312,0.043,,
313,0.042,,
314,0.042,,
315,0.041,,
316,0.041,,
317,0.04,,
318,0.04,,
319,0.039,,
320,0.038,,
321,0.036,,
322,0.035,,
323,0.034,,
324,0.034,,
325,0.034,,
326,0.034,,
327,0.033,,
328,0.033,,
329,0.033,,
330,0.033,,
331,0.033,,
332,0.031,,
333,0.03,,
334,0.029,,
335,0.029,,
336,0.029,,
337,0.028,,
338,0.028,,
339,0.027,,
340,0.027,,
341,0.027,,
342,0.025,,
343,0.025,,
344,0.023,,
345,0.023,,
346,0.023,,
347,0.024,,
348,0.024,,
349,0.024,,
350,0.023,,
351,0.022,,
352,0.02,,
353,0.02,,
354,0.02,,
355,0.02,,
356,0.019,,
357,0.019,,
358,0.019,,
359,0.02,,
360,0.018,,
361,0.017,,
362,0.017,,
363,0.016,,
364,0.016,,
365,0.016,,
366,0.015,,
367,0.016,,
368,0.015,,
369,0.016,,
370,0.015,,
371,0.015,,
372,0.014,,
373,0.014,,
374,0.013,,
375,0.013,,
376,0.013,,
377,0.013,,
378,0.012,,
379,0.012,,
380,0.012,,
381,0.012,,
382,0.011,,
383,0.01,,
384,0.011,,
385,0.011,,
386,0.01,,
387,0.009,,
388,0.009,,
389,0.01,,
390,0.009,,
391,0.009,,
392,0.009,,
393,0.01,,
394,0.01,,
395,0.009,,
396,0.007,,
397,0.007,,
398,0.008,,
399,0.009,,
400,0.008,,
401,0.008,,
402,0.007,,
403,0.006,,
404,0.006,,
405,0.006,,
406,0.006,,
407,0.006,,
408,0.006,,
409,0.006,,
410,0.007,,
411,0.006,,
412,0.006,,
413,0.006,,
414,0.005,,
415,0.005,,
416,0.005,,
417,0.005,,
418,0.005,,
419,0.005,,
420,0.004,,
421,0.004,,
422,0.005,,
423,0.005,,
424,0.005,,
425,0.005,,
426,0.005,,
427,0.005,,
428,0.004,,
429,0.003,,
430,0.003,,
431,0.004,,
432,0.003,,
433,0.002,,
434,0.002,,
435,0.003,,
436,0.004,,
437,0.004,,
438,0.004,,
439,0.003,,
440,0.004,,
441,0.004,,
442,0.003,,
443,0.003,,
444,0.003,,
445,0.003,,
446,0.003,,
447,0.003,,
448,0.003,,
449,0.003,,
450,0.002,,
451,0.002,,
452,0.002,,
453,0.002,,
454,0.002,,
455,0.001,,
456,0.001,,
457,0.001,,
458,0.001,,
459,0.002,,
460,0.002,,
461,0.002,,
462,0.001,,
463,0.001,,
464,0.001,,
465,0.001,,
466,0,,
467,0.001,,
468,0.001,,
469,0,,
470,0,,
471,0,,
472,0.001,,
473,0.001,,
474,0.001,,
475,0.001,,
476,0.001,,
477,0.001,,
478,0,,
479,0,,
480,0.001,,
481,0.001,,
482,0.001,,
483,0,,
484,0.001,,
485,0.001,,
486,0.002,,
487,0.001,,
488,0,,
489,0,,
490,0.001,,
491,0.002,,
492,0.002,,
493,0.001,,
494,0,,
495,0.001,,
496,0.001,,
497,0,,
498,0,,
499,-0.001,,
500,0,,
501,0,,
502,0.001,,
503,0,,
504,0,,
505,-0.001,,
506,-0.001,,
507,-0.001,,
508,-0.001,,
509,0.001,,
510,0.002,,
511,0.002,,
512,0.001,,
513,-0.001,,
514,0,,
515,0,,
516,0,,
517,0,,
518,-0.001,,
519,0,,
520,0,,
521,0,,
522,0,,
523,-0.002,,
524,-0.002,,
525,-0.002,,
526,-0.001,,
527,0,,
528,0.001,,
529,0.001,,
530,0,,
531,0,,
532,-0.001,,
533,-0.001,,
534,-0.001,,
535,0,,
536,0.001,,
537,0.001,,
538,0.001,,
539,0.001,,
540,-0.001,,
541,-0.002,,
542,-0.001,,
543,0,,
544,0.001,,
545,0.001,,
546,0,,
547,0,,
548,-0.001,,
549,0,,
550,-0.001,,
