Wavelength (nm),Absorbance,Title,Time
190,0.236,bod7_1jul,7/2/2014 1:37:22 PM
191,0.231,,
192,-0.064,,
193,-0.381,,
194,-0.347,,
195,0.056,,
196,0.319,,
197,0.052,,
198,-0.133,,
199,-0.076,,
200,0.082,,
201,0.007,,
202,-0.016,,
203,-0.007,,
204,-0.237,,
205,-0.639,,
206,-0.811,,
207,-0.634,,
208,-0.246,,
209,-0.089,,
210,-0.091,,
211,0.221,,
212,0.364,,
213,0.382,,
214,0.057,,
215,-0.215,,
216,-0.155,,
217,0.134,,
218,0.246,,
219,0.249,,
220,0.256,,
221,0.211,,
222,0.187,,
223,0.192,,
224,0.207,,
225,0.203,,
226,0.202,,
227,0.205,,
228,0.206,,
229,0.209,,
230,0.205,,
231,0.2,,
232,0.196,,
233,0.191,,
234,0.187,,
235,0.183,,
236,0.182,,
237,0.182,,
238,0.179,,
239,0.175,,
240,0.171,,
241,0.169,,
242,0.17,,
243,0.171,,
244,0.168,,
245,0.166,,
246,0.166,,
247,0.166,,
248,0.165,,
249,0.162,,
250,0.159,,
251,0.158,,
252,0.157,,
253,0.157,,
254,0.157,,
255,0.155,,
256,0.153,,
257,0.151,,
258,0.15,,
259,0.151,,
260,0.15,,
261,0.149,,
262,0.148,,
263,0.147,,
264,0.147,,
265,0.145,,
266,0.144,,
267,0.142,,
268,0.14,,
269,0.139,,
270,0.138,,
271,0.137,,
272,0.135,,
273,0.134,,
274,0.132,,
275,0.132,,
276,0.131,,
277,0.13,,
278,0.129,,
279,0.127,,
280,0.126,,
281,0.124,,
282,0.122,,
283,0.12,,
284,0.118,,
285,0.117,,
286,0.115,,
287,0.114,,
288,0.113,,
289,0.112,,
290,0.111,,
291,0.11,,
292,0.109,,
293,0.108,,
294,0.106,,
295,0.105,,
296,0.105,,
297,0.105,,
298,0.103,,
299,0.1,,
300,0.098,,
301,0.097,,
302,0.096,,
303,0.096,,
304,0.094,,
305,0.093,,
306,0.091,,
307,0.09,,
308,0.089,,
309,0.089,,
310,0.088,,
311,0.087,,
312,0.086,,
313,0.085,,
314,0.085,,
315,0.084,,
316,0.083,,
317,0.081,,
318,0.079,,
319,0.079,,
320,0.078,,
321,0.077,,
322,0.076,,
323,0.075,,
324,0.074,,
325,0.073,,
326,0.073,,
327,0.072,,
328,0.072,,
329,0.071,,
330,0.071,,
331,0.07,,
332,0.068,,
333,0.068,,
334,0.067,,
335,0.066,,
336,0.066,,
337,0.065,,
338,0.064,,
339,0.064,,
340,0.063,,
341,0.063,,
342,0.061,,
343,0.06,,
344,0.059,,
345,0.058,,
346,0.058,,
347,0.058,,
348,0.058,,
349,0.058,,
350,0.057,,
351,0.055,,
352,0.053,,
353,0.052,,
354,0.052,,
355,0.051,,
356,0.051,,
357,0.05,,
358,0.049,,
359,0.05,,
360,0.048,,
361,0.047,,
362,0.047,,
363,0.045,,
364,0.045,,
365,0.044,,
366,0.044,,
367,0.044,,
368,0.043,,
369,0.043,,
370,0.043,,
371,0.042,,
372,0.041,,
373,0.04,,
374,0.039,,
375,0.038,,
376,0.038,,
377,0.038,,
378,0.038,,
379,0.038,,
380,0.037,,
381,0.037,,
382,0.035,,
383,0.033,,
384,0.032,,
385,0.032,,
386,0.032,,
387,0.032,,
388,0.032,,
389,0.031,,
390,0.032,,
391,0.031,,
392,0.032,,
393,0.032,,
394,0.031,,
395,0.03,,
396,0.028,,
397,0.027,,
398,0.026,,
399,0.026,,
400,0.026,,
401,0.026,,
402,0.026,,
403,0.026,,
404,0.026,,
405,0.026,,
406,0.025,,
407,0.025,,
408,0.025,,
409,0.025,,
410,0.025,,
411,0.025,,
412,0.024,,
413,0.024,,
414,0.023,,
415,0.023,,
416,0.023,,
417,0.022,,
418,0.022,,
419,0.021,,
420,0.02,,
421,0.019,,
422,0.019,,
423,0.02,,
424,0.02,,
425,0.02,,
426,0.02,,
427,0.02,,
428,0.019,,
429,0.018,,
430,0.018,,
431,0.018,,
432,0.017,,
433,0.017,,
434,0.016,,
435,0.017,,
436,0.018,,
437,0.018,,
438,0.018,,
439,0.017,,
440,0.017,,
441,0.017,,
442,0.016,,
443,0.016,,
444,0.016,,
445,0.016,,
446,0.015,,
447,0.015,,
448,0.015,,
449,0.015,,
450,0.015,,
451,0.014,,
452,0.014,,
453,0.014,,
454,0.014,,
455,0.014,,
456,0.013,,
457,0.013,,
458,0.013,,
459,0.014,,
460,0.014,,
461,0.013,,
462,0.012,,
463,0.013,,
464,0.013,,
465,0.013,,
466,0.012,,
467,0.012,,
468,0.012,,
469,0.012,,
470,0.012,,
471,0.012,,
472,0.012,,
473,0.011,,
474,0.011,,
475,0.011,,
476,0.011,,
477,0.011,,
478,0.011,,
479,0.011,,
480,0.011,,
481,0.011,,
482,0.01,,
483,0.01,,
484,0.01,,
485,0.011,,
486,0.01,,
487,0.01,,
488,0.009,,
489,0.009,,
490,0.009,,
491,0.01,,
492,0.01,,
493,0.01,,
494,0.009,,
495,0.009,,
496,0.009,,
497,0.009,,
498,0.008,,
499,0.008,,
500,0.009,,
501,0.009,,
502,0.009,,
503,0.009,,
504,0.008,,
505,0.008,,
506,0.007,,
507,0.007,,
508,0.008,,
509,0.01,,
510,0.011,,
511,0.011,,
512,0.009,,
513,0.008,,
514,0.008,,
515,0.008,,
516,0.008,,
517,0.008,,
518,0.007,,
519,0.008,,
520,0.008,,
521,0.008,,
522,0.007,,
523,0.005,,
524,0.005,,
525,0.005,,
526,0.005,,
527,0.006,,
528,0.007,,
529,0.008,,
530,0.007,,
531,0.006,,
532,0.005,,
533,0.005,,
534,0.006,,
535,0.007,,
536,0.007,,
537,0.008,,
538,0.007,,
539,0.007,,
540,0.005,,
541,0.004,,
542,0.006,,
543,0.007,,
544,0.007,,
545,0.006,,
546,0.005,,
547,0.004,,
548,0.005,,
549,0.007,,
550,0.006,,
551,0.006,,
552,0.005,,
553,0.004,,
554,0.003,,
555,0.003,,
556,0.004,,
557,0.005,,
558,0.004,,
559,0.004,,
560,0.004,,
561,0.005,,
562,0.006,,
563,0.005,,
564,0.005,,
565,0.005,,
566,0.005,,
567,0.004,,
568,0.004,,
569,0.004,,
570,0.005,,
571,0.004,,
572,0.004,,
573,0.003,,
574,0.005,,
575,0.005,,
576,0.004,,
577,0.003,,
578,0.004,,
579,0.005,,
580,0.005,,
581,0.004,,
582,0.004,,
583,0.005,,
584,0.004,,
585,0.003,,
586,0.002,,
587,0.003,,
588,0.004,,
589,0.006,,
590,0.005,,
591,0.005,,
592,0.004,,
593,0.003,,
594,0.003,,
595,0.003,,
596,0.004,,
597,0.005,,
598,0.007,,
599,0.007,,
600,0.004,,
601,0.002,,
602,0.002,,
603,0.001,,
604,0.003,,
605,0.003,,
606,0.004,,
607,0.003,,
608,0.002,,
609,0.002,,
610,0.002,,
611,0.004,,
612,0.004,,
613,0.002,,
614,0.002,,
615,0.002,,
616,0.003,,
617,0.002,,
618,0.002,,
619,0.002,,
620,0.001,,
621,0.003,,
622,0.003,,
623,0.003,,
624,0.002,,
625,0.003,,
626,0.004,,
627,0.003,,
628,0.002,,
629,0.001,,
630,0.003,,
631,0.003,,
632,0.004,,
633,0.003,,
634,0.001,,
635,0.001,,
636,0.001,,
637,0.001,,
638,0.002,,
639,0.002,,
640,0.003,,
641,0.002,,
642,0.002,,
643,0.003,,
644,0.003,,
645,0.003,,
646,0.002,,
647,0.002,,
648,0.001,,
649,0.002,,
650,0.002,,
651,0.002,,
652,0,,
653,-0.001,,
654,-0.001,,
655,0.001,,
656,0.003,,
657,0.004,,
658,0.002,,
659,0,,
660,0.001,,
661,0.001,,
662,0.002,,
663,0.001,,
664,0.001,,
665,0.002,,
666,0.002,,
667,0.002,,
668,0.001,,
669,0.002,,
670,0.001,,
671,0,,
672,0,,
673,0.002,,
674,0.004,,
675,0.003,,
676,0.003,,
677,0.003,,
678,0.001,,
679,0.001,,
680,0.001,,
681,0.002,,
682,0.001,,
683,0,,
684,0,,
685,0.001,,
686,0.003,,
687,0.003,,
688,0.001,,
689,0.001,,
690,0.001,,
691,0.001,,
692,0,,
693,0,,
694,-0.001,,
695,-0.001,,
696,-0.001,,
697,0.001,,
698,0.003,,
699,0.003,,
700,0.002,,
701,-0.001,,
702,-0.002,,
703,-0.001,,
704,0.002,,
705,0.002,,
706,0.002,,
707,0.001,,
708,0.002,,
709,0.001,,
710,0.002,,
711,0.003,,
712,0.004,,
713,0.002,,
714,0.001,,
715,-0.001,,
716,-0.001,,
717,-0.001,,
718,0.002,,
719,0.003,,
720,0.003,,
721,0.001,,
722,0,,
723,-0.002,,
724,0,,
725,-0.001,,
726,0,,
727,0,,
728,0,,
729,0.001,,
730,0.002,,
731,0.002,,
732,-0.001,,
733,0,,
734,0.001,,
735,0.002,,
736,0.001,,
737,0.002,,
738,0.002,,
739,0,,
740,-0.001,,
741,0,,
742,0.001,,
743,-0.002,,
744,-0.001,,
745,0,,
746,0.002,,
747,-0.001,,
748,-0.001,,
749,0,,
750,0,,
751,0,,
752,0,,
753,0.001,,
754,0,,
755,-0.001,,
756,0.001,,
757,0.002,,
758,0,,
759,0,,
760,0.002,,
761,0.003,,
762,0.003,,
763,0.003,,
764,0.001,,
765,-0.001,,
766,0.002,,
767,0.003,,
768,0.003,,
769,0.001,,
770,0.002,,
771,0.001,,
772,0.002,,
773,0.002,,
774,0.001,,
