Wavelength (nm),Absorbance,Title,Time
220,0.295,bod6_12jun,6/13/2014 3:51:26 PM
221,0.351,,
222,0.328,,
223,0.318,,
224,0.329,,
225,0.337,,
226,0.338,,
227,0.34,,
228,0.338,,
229,0.343,,
230,0.339,,
231,0.33,,
232,0.319,,
233,0.312,,
234,0.309,,
235,0.307,,
236,0.302,,
237,0.295,,
238,0.291,,
239,0.289,,
240,0.285,,
241,0.284,,
242,0.281,,
243,0.279,,
244,0.276,,
245,0.272,,
246,0.27,,
247,0.266,,
248,0.264,,
249,0.26,,
250,0.257,,
251,0.257,,
252,0.256,,
253,0.256,,
254,0.252,,
255,0.248,,
256,0.246,,
257,0.245,,
258,0.245,,
259,0.244,,
260,0.241,,
261,0.238,,
262,0.235,,
263,0.234,,
264,0.232,,
265,0.231,,
266,0.23,,
267,0.228,,
268,0.226,,
269,0.223,,
270,0.221,,
271,0.22,,
272,0.218,,
273,0.215,,
274,0.213,,
275,0.212,,
276,0.209,,
277,0.206,,
278,0.204,,
279,0.201,,
280,0.199,,
281,0.197,,
282,0.194,,
283,0.192,,
284,0.188,,
285,0.185,,
286,0.183,,
287,0.181,,
288,0.179,,
289,0.176,,
290,0.174,,
291,0.172,,
292,0.169,,
293,0.166,,
294,0.164,,
295,0.163,,
296,0.162,,
297,0.16,,
298,0.158,,
299,0.155,,
300,0.151,,
301,0.149,,
302,0.147,,
303,0.145,,
304,0.145,,
305,0.144,,
306,0.143,,
307,0.141,,
308,0.139,,
309,0.137,,
310,0.135,,
311,0.134,,
312,0.132,,
313,0.13,,
314,0.128,,
315,0.127,,
316,0.126,,
317,0.125,,
318,0.123,,
319,0.121,,
320,0.12,,
321,0.118,,
322,0.117,,
323,0.116,,
324,0.115,,
325,0.114,,
326,0.112,,
327,0.11,,
328,0.109,,
329,0.108,,
330,0.106,,
331,0.106,,
332,0.104,,
333,0.101,,
334,0.1,,
335,0.098,,
336,0.098,,
337,0.096,,
338,0.094,,
339,0.094,,
340,0.092,,
341,0.091,,
342,0.09,,
343,0.09,,
344,0.089,,
345,0.088,,
346,0.086,,
347,0.085,,
348,0.084,,
349,0.083,,
350,0.082,,
351,0.081,,
352,0.08,,
353,0.079,,
354,0.078,,
355,0.076,,
356,0.075,,
357,0.076,,
358,0.075,,
359,0.074,,
360,0.072,,
361,0.071,,
362,0.071,,
363,0.069,,
364,0.068,,
365,0.066,,
366,0.065,,
367,0.065,,
368,0.065,,
369,0.065,,
370,0.064,,
371,0.063,,
372,0.061,,
373,0.061,,
374,0.06,,
375,0.06,,
376,0.06,,
377,0.059,,
378,0.057,,
379,0.055,,
380,0.054,,
381,0.055,,
382,0.054,,
383,0.053,,
384,0.051,,
385,0.051,,
386,0.051,,
387,0.052,,
388,0.051,,
389,0.05,,
390,0.049,,
391,0.048,,
392,0.048,,
393,0.047,,
394,0.048,,
395,0.047,,
396,0.044,,
397,0.044,,
398,0.043,,
399,0.043,,
400,0.042,,
401,0.041,,
402,0.042,,
403,0.043,,
404,0.043,,
405,0.042,,
406,0.041,,
407,0.041,,
408,0.04,,
409,0.04,,
410,0.039,,
411,0.038,,
412,0.038,,
413,0.038,,
414,0.038,,
415,0.037,,
416,0.036,,
417,0.035,,
418,0.035,,
419,0.034,,
420,0.033,,
421,0.033,,
422,0.032,,
423,0.031,,
424,0.031,,
425,0.03,,
426,0.03,,
427,0.03,,
428,0.03,,
429,0.03,,
430,0.03,,
431,0.029,,
432,0.029,,
433,0.028,,
434,0.028,,
435,0.028,,
436,0.028,,
437,0.027,,
438,0.027,,
439,0.027,,
440,0.027,,
441,0.026,,
442,0.025,,
443,0.025,,
444,0.025,,
445,0.025,,
446,0.025,,
447,0.025,,
448,0.024,,
449,0.024,,
450,0.024,,
451,0.023,,
452,0.023,,
453,0.023,,
454,0.022,,
455,0.022,,
456,0.022,,
457,0.023,,
458,0.023,,
459,0.023,,
460,0.022,,
461,0.021,,
462,0.021,,
463,0.021,,
464,0.021,,
465,0.021,,
466,0.021,,
467,0.021,,
468,0.021,,
469,0.021,,
470,0.02,,
471,0.02,,
472,0.019,,
473,0.019,,
474,0.019,,
475,0.019,,
476,0.018,,
477,0.018,,
478,0.018,,
479,0.018,,
480,0.018,,
481,0.017,,
482,0.016,,
483,0.016,,
484,0.017,,
485,0.017,,
486,0.016,,
487,0.015,,
488,0.016,,
489,0.016,,
490,0.016,,
491,0.016,,
492,0.016,,
493,0.015,,
494,0.015,,
495,0.015,,
496,0.015,,
497,0.015,,
498,0.015,,
499,0.015,,
500,0.015,,
501,0.016,,
502,0.016,,
503,0.015,,
504,0.014,,
505,0.014,,
506,0.015,,
507,0.014,,
508,0.015,,
509,0.015,,
510,0.015,,
511,0.014,,
512,0.013,,
513,0.013,,
514,0.013,,
515,0.012,,
516,0.012,,
517,0.013,,
518,0.013,,
519,0.013,,
520,0.011,,
521,0.011,,
522,0.012,,
523,0.012,,
524,0.012,,
525,0.011,,
526,0.011,,
527,0.01,,
528,0.01,,
529,0.01,,
530,0.01,,
531,0.011,,
532,0.011,,
533,0.011,,
534,0.01,,
535,0.011,,
536,0.011,,
537,0.01,,
538,0.01,,
539,0.01,,
540,0.01,,
541,0.01,,
542,0.009,,
543,0.01,,
544,0.01,,
545,0.01,,
546,0.009,,
547,0.009,,
548,0.008,,
549,0.009,,
550,0.008,,
551,0.009,,
552,0.008,,
553,0.008,,
554,0.007,,
555,0.008,,
556,0.009,,
557,0.008,,
558,0.008,,
559,0.007,,
560,0.007,,
561,0.008,,
562,0.008,,
563,0.008,,
564,0.008,,
565,0.008,,
566,0.008,,
567,0.007,,
568,0.006,,
569,0.007,,
570,0.007,,
571,0.007,,
572,0.007,,
573,0.007,,
574,0.007,,
575,0.006,,
576,0.006,,
577,0.007,,
578,0.008,,
579,0.009,,
580,0.008,,
581,0.008,,
582,0.007,,
583,0.006,,
584,0.006,,
585,0.006,,
586,0.005,,
587,0.005,,
588,0.006,,
589,0.006,,
590,0.006,,
591,0.004,,
592,0.003,,
593,0.005,,
594,0.004,,
595,0.005,,
596,0.005,,
597,0.005,,
598,0.005,,
599,0.004,,
600,0.004,,
601,0.004,,
602,0.005,,
603,0.005,,
604,0.004,,
605,0.005,,
606,0.006,,
607,0.006,,
608,0.005,,
609,0.005,,
610,0.006,,
611,0.005,,
612,0.005,,
613,0.005,,
614,0.005,,
615,0.005,,
616,0.005,,
617,0.004,,
618,0.004,,
619,0.004,,
620,0.004,,
621,0.005,,
622,0.005,,
623,0.005,,
624,0.005,,
625,0.004,,
626,0.005,,
627,0.004,,
628,0.004,,
629,0.004,,
630,0.004,,
631,0.004,,
632,0.004,,
633,0.005,,
634,0.005,,
635,0.005,,
636,0.004,,
637,0.002,,
638,0.001,,
639,0.003,,
640,0.005,,
641,0.005,,
642,0.004,,
643,0.004,,
644,0.004,,
645,0.004,,
646,0.004,,
647,0.005,,
648,0.005,,
649,0.005,,
650,0.004,,
651,0.004,,
652,0.005,,
653,0.005,,
654,0.004,,
655,0.004,,
656,0.004,,
657,0.004,,
658,0.005,,
659,0.005,,
660,0.005,,
661,0.004,,
662,0.004,,
663,0.004,,
664,0.004,,
665,0.003,,
666,0.003,,
667,0.002,,
668,0.003,,
669,0.003,,
670,0.003,,
671,0.003,,
672,0.004,,
673,0.004,,
674,0.003,,
675,0.003,,
676,0.004,,
677,0.005,,
678,0.004,,
679,0.004,,
680,0.004,,
681,0.004,,
682,0.003,,
683,0.002,,
684,0.001,,
685,0.001,,
686,0.002,,
687,0.002,,
688,0.002,,
689,0.002,,
690,0.003,,
691,0.002,,
692,0.002,,
693,0.003,,
694,0.004,,
695,0.004,,
696,0.002,,
697,0.002,,
698,0.003,,
699,0.004,,
700,0.003,,
701,0.003,,
702,0.004,,
703,0.002,,
704,0.002,,
705,0.004,,
706,0.005,,
707,0.004,,
708,0.004,,
709,0.004,,
710,0.003,,
711,0.001,,
712,0,,
713,0.001,,
714,0.002,,
715,0.001,,
716,0.001,,
717,0.003,,
718,0.004,,
719,0.003,,
720,0.002,,
721,0.003,,
722,0.004,,
723,0.002,,
724,0.001,,
725,0,,
726,0.002,,
727,0.003,,
728,0.003,,
729,0.002,,
730,0.001,,
731,0.001,,
732,0.002,,
733,0.003,,
734,0.004,,
735,0.003,,
736,0.002,,
737,0.002,,
738,0.002,,
739,0,,
740,0.003,,
741,0,,
742,0,,
743,0.003,,
744,0.005,,
745,0.002,,
746,0.002,,
747,0.003,,
748,0.002,,
749,-0.002,,
750,0,,
