Wavelength (nm),Absorbance,Title,Time
220,0.205,repwaterO_12jun,6/13/2014 4:06:14 PM
221,0.284,,
222,0.277,,
223,0.285,,
224,0.29,,
225,0.298,,
226,0.305,,
227,0.304,,
228,0.305,,
229,0.306,,
230,0.305,,
231,0.3,,
232,0.291,,
233,0.285,,
234,0.282,,
235,0.278,,
236,0.275,,
237,0.269,,
238,0.263,,
239,0.261,,
240,0.26,,
241,0.261,,
242,0.261,,
243,0.259,,
244,0.256,,
245,0.253,,
246,0.253,,
247,0.25,,
248,0.25,,
249,0.247,,
250,0.244,,
251,0.244,,
252,0.242,,
253,0.24,,
254,0.237,,
255,0.235,,
256,0.236,,
257,0.236,,
258,0.235,,
259,0.233,,
260,0.23,,
261,0.228,,
262,0.225,,
263,0.224,,
264,0.222,,
265,0.222,,
266,0.22,,
267,0.218,,
268,0.217,,
269,0.214,,
270,0.213,,
271,0.211,,
272,0.209,,
273,0.208,,
274,0.205,,
275,0.204,,
276,0.201,,
277,0.199,,
278,0.197,,
279,0.195,,
280,0.193,,
281,0.191,,
282,0.189,,
283,0.187,,
284,0.185,,
285,0.182,,
286,0.179,,
287,0.178,,
288,0.177,,
289,0.175,,
290,0.173,,
291,0.171,,
292,0.169,,
293,0.166,,
294,0.164,,
295,0.164,,
296,0.163,,
297,0.161,,
298,0.16,,
299,0.157,,
300,0.155,,
301,0.152,,
302,0.15,,
303,0.148,,
304,0.148,,
305,0.148,,
306,0.148,,
307,0.146,,
308,0.143,,
309,0.142,,
310,0.14,,
311,0.139,,
312,0.137,,
313,0.135,,
314,0.134,,
315,0.133,,
316,0.132,,
317,0.131,,
318,0.129,,
319,0.127,,
320,0.126,,
321,0.125,,
322,0.123,,
323,0.122,,
324,0.121,,
325,0.12,,
326,0.119,,
327,0.118,,
328,0.117,,
329,0.116,,
330,0.114,,
331,0.113,,
332,0.112,,
333,0.11,,
334,0.11,,
335,0.108,,
336,0.108,,
337,0.106,,
338,0.104,,
339,0.103,,
340,0.102,,
341,0.101,,
342,0.1,,
343,0.1,,
344,0.099,,
345,0.097,,
346,0.096,,
347,0.094,,
348,0.094,,
349,0.094,,
350,0.093,,
351,0.092,,
352,0.09,,
353,0.089,,
354,0.088,,
355,0.086,,
356,0.085,,
357,0.085,,
358,0.085,,
359,0.084,,
360,0.082,,
361,0.08,,
362,0.08,,
363,0.078,,
364,0.077,,
365,0.075,,
366,0.074,,
367,0.073,,
368,0.072,,
369,0.072,,
370,0.071,,
371,0.071,,
372,0.069,,
373,0.068,,
374,0.067,,
375,0.067,,
376,0.067,,
377,0.065,,
378,0.063,,
379,0.061,,
380,0.06,,
381,0.06,,
382,0.06,,
383,0.058,,
384,0.057,,
385,0.056,,
386,0.056,,
387,0.056,,
388,0.056,,
389,0.054,,
390,0.053,,
391,0.052,,
392,0.052,,
393,0.052,,
394,0.053,,
395,0.051,,
396,0.048,,
397,0.047,,
398,0.047,,
399,0.046,,
400,0.045,,
401,0.044,,
402,0.045,,
403,0.046,,
404,0.046,,
405,0.045,,
406,0.044,,
407,0.043,,
408,0.042,,
409,0.042,,
410,0.042,,
411,0.041,,
412,0.041,,
413,0.04,,
414,0.04,,
415,0.039,,
416,0.038,,
417,0.037,,
418,0.036,,
419,0.035,,
