Wavelength (nm),Absorbance,Title,Time
190,0.418,bod12_1jul,7/2/2014 1:43:57 PM
191,0.284,,
192,-0.088,,
193,-0.422,,
194,-0.344,,
195,-0.011,,
196,0.22,,
197,0.19,,
198,-0.093,,
199,-0.089,,
200,0.029,,
201,0.178,,
202,0.123,,
203,-0.086,,
204,-0.118,,
205,-0.457,,
206,-0.51,,
207,-0.431,,
208,-0.186,,
209,0.035,,
210,0.005,,
211,0.04,,
212,0.216,,
213,0.315,,
214,-0.021,,
215,-0.206,,
216,-0.148,,
217,0.116,,
218,0.28,,
219,0.234,,
220,0.178,,
221,0.188,,
222,0.183,,
223,0.174,,
224,0.192,,
225,0.189,,
226,0.193,,
227,0.194,,
228,0.194,,
229,0.196,,
230,0.189,,
231,0.185,,
232,0.18,,
233,0.175,,
234,0.173,,
235,0.17,,
236,0.17,,
237,0.168,,
238,0.165,,
239,0.16,,
240,0.155,,
241,0.154,,
242,0.155,,
243,0.154,,
244,0.152,,
245,0.15,,
246,0.15,,
247,0.15,,
248,0.148,,
249,0.144,,
250,0.142,,
251,0.141,,
252,0.14,,
253,0.139,,
254,0.137,,
255,0.135,,
256,0.134,,
257,0.133,,
258,0.132,,
259,0.133,,
260,0.132,,
261,0.131,,
262,0.13,,
263,0.128,,
264,0.127,,
265,0.126,,
266,0.125,,
267,0.122,,
268,0.12,,
269,0.119,,
270,0.119,,
271,0.118,,
272,0.116,,
273,0.113,,
274,0.112,,
275,0.112,,
276,0.111,,
277,0.11,,
278,0.109,,
279,0.107,,
280,0.105,,
281,0.102,,
282,0.101,,
283,0.1,,
284,0.098,,
285,0.096,,
286,0.095,,
287,0.094,,
288,0.093,,
289,0.091,,
290,0.09,,
291,0.089,,
292,0.088,,
293,0.087,,
294,0.085,,
295,0.084,,
296,0.084,,
297,0.084,,
298,0.083,,
299,0.08,,
300,0.077,,
301,0.076,,
302,0.076,,
303,0.075,,
304,0.073,,
305,0.072,,
306,0.07,,
307,0.069,,
308,0.069,,
309,0.069,,
310,0.069,,
311,0.068,,
312,0.066,,
313,0.065,,
314,0.065,,
315,0.064,,
316,0.062,,
317,0.061,,
318,0.06,,
319,0.06,,
320,0.059,,
321,0.058,,
322,0.056,,
323,0.055,,
324,0.055,,
325,0.055,,
326,0.055,,
327,0.054,,
328,0.054,,
329,0.054,,
330,0.053,,
331,0.052,,
332,0.051,,
333,0.05,,
334,0.049,,
335,0.048,,
336,0.048,,
337,0.047,,
338,0.046,,
339,0.046,,
340,0.045,,
341,0.045,,
342,0.043,,
343,0.042,,
344,0.041,,
345,0.04,,
346,0.041,,
347,0.042,,
348,0.042,,
349,0.041,,
350,0.04,,
351,0.039,,
352,0.038,,
353,0.037,,
354,0.036,,
355,0.036,,
356,0.036,,
357,0.036,,
358,0.036,,
359,0.036,,
360,0.034,,
361,0.033,,
362,0.033,,
363,0.032,,
364,0.032,,
365,0.031,,
366,0.031,,
367,0.031,,
368,0.03,,
369,0.03,,
370,0.03,,
371,0.029,,
372,0.028,,
373,0.028,,
374,0.028,,
375,0.027,,
376,0.026,,
377,0.026,,
378,0.026,,
379,0.026,,
380,0.025,,
381,0.026,,
382,0.025,,
383,0.023,,
384,0.023,,
385,0.023,,
386,0.023,,
387,0.022,,
388,0.022,,
389,0.022,,
390,0.023,,
391,0.022,,
392,0.022,,
393,0.022,,
394,0.022,,
395,0.021,,
396,0.02,,
397,0.019,,
398,0.019,,
399,0.019,,
400,0.019,,
401,0.018,,
402,0.018,,
403,0.018,,
404,0.018,,
405,0.018,,
406,0.018,,
407,0.017,,
408,0.017,,
409,0.017,,
410,0.018,,
411,0.017,,
412,0.016,,
413,0.016,,
414,0.016,,
415,0.016,,
416,0.015,,
417,0.015,,
418,0.015,,
419,0.015,,
420,0.014,,
421,0.013,,
422,0.014,,
423,0.014,,
424,0.014,,
425,0.013,,
426,0.013,,
427,0.013,,
428,0.012,,
429,0.012,,
430,0.012,,
431,0.012,,
432,0.012,,
433,0.011,,
434,0.01,,
435,0.011,,
436,0.012,,
437,0.012,,
438,0.012,,
439,0.011,,
440,0.011,,
441,0.011,,
442,0.011,,
443,0.01,,
444,0.01,,
445,0.01,,
446,0.01,,
447,0.01,,
448,0.01,,
449,0.01,,
450,0.009,,
451,0.009,,
452,0.008,,
453,0.008,,
454,0.008,,
455,0.008,,
456,0.007,,
457,0.007,,
458,0.008,,
459,0.008,,
460,0.009,,
461,0.008,,
462,0.008,,
463,0.007,,
464,0.007,,
465,0.007,,
466,0.007,,
467,0.007,,
468,0.007,,
469,0.007,,
470,0.007,,
471,0.006,,
472,0.006,,
473,0.006,,
474,0.006,,
475,0.007,,
476,0.007,,
477,0.007,,
478,0.006,,
479,0.006,,
480,0.007,,
481,0.007,,
482,0.007,,
483,0.007,,
484,0.007,,
485,0.008,,
486,0.007,,
487,0.007,,
488,0.006,,
489,0.006,,
490,0.006,,
491,0.007,,
492,0.007,,
493,0.006,,
494,0.005,,
495,0.005,,
496,0.005,,
497,0.005,,
498,0.004,,
499,0.004,,
500,0.005,,
501,0.005,,
502,0.006,,
503,0.005,,
504,0.005,,
505,0.004,,
506,0.003,,
507,0.003,,
508,0.005,,
509,0.006,,
510,0.007,,
511,0.007,,
512,0.006,,
513,0.005,,
514,0.005,,
515,0.005,,
516,0.005,,
517,0.005,,
518,0.004,,
519,0.005,,
520,0.005,,
521,0.006,,
522,0.004,,
523,0.002,,
524,0.002,,
525,0.003,,
526,0.003,,
527,0.003,,
528,0.004,,
529,0.005,,
530,0.004,,
531,0.004,,
532,0.003,,
533,0.003,,
534,0.004,,
535,0.005,,
