Wavelength (nm),Absorbance,Title,Time
220,0.265,bod4_12jun,6/13/2014 3:49:04 PM
221,0.295,,
222,0.284,,
223,0.311,,
224,0.321,,
225,0.328,,
226,0.326,,
227,0.326,,
228,0.33,,
229,0.334,,
230,0.332,,
231,0.326,,
232,0.315,,
233,0.307,,
234,0.301,,
235,0.297,,
236,0.29,,
237,0.282,,
238,0.279,,
239,0.279,,
240,0.275,,
241,0.273,,
242,0.27,,
243,0.269,,
244,0.267,,
245,0.262,,
246,0.26,,
247,0.257,,
248,0.255,,
249,0.251,,
250,0.248,,
251,0.247,,
252,0.245,,
253,0.244,,
254,0.242,,
255,0.239,,
256,0.237,,
257,0.235,,
258,0.235,,
259,0.234,,
260,0.23,,
261,0.229,,
262,0.224,,
263,0.223,,
264,0.222,,
265,0.22,,
266,0.219,,
267,0.218,,
268,0.216,,
269,0.214,,
270,0.213,,
271,0.209,,
272,0.206,,
273,0.204,,
274,0.202,,
275,0.201,,
276,0.199,,
277,0.196,,
278,0.194,,
279,0.191,,
280,0.189,,
281,0.186,,
282,0.183,,
283,0.181,,
284,0.178,,
285,0.174,,
286,0.172,,
287,0.17,,
288,0.168,,
289,0.165,,
290,0.163,,
291,0.161,,
292,0.159,,
293,0.156,,
294,0.154,,
295,0.152,,
296,0.15,,
297,0.148,,
298,0.146,,
299,0.144,,
300,0.141,,
301,0.138,,
302,0.135,,
303,0.134,,
304,0.134,,
305,0.133,,
306,0.132,,
307,0.129,,
308,0.128,,
309,0.126,,
310,0.124,,
311,0.122,,
312,0.12,,
313,0.118,,
314,0.117,,
315,0.116,,
316,0.114,,
317,0.113,,
318,0.111,,
319,0.109,,
320,0.108,,
321,0.106,,
322,0.105,,
323,0.104,,
324,0.103,,
325,0.102,,
326,0.101,,
327,0.099,,
328,0.098,,
329,0.097,,
330,0.095,,
331,0.093,,
332,0.091,,
333,0.09,,
334,0.089,,
335,0.088,,
336,0.086,,
337,0.085,,
338,0.083,,
339,0.083,,
340,0.081,,
341,0.08,,
342,0.079,,
343,0.079,,
344,0.078,,
345,0.076,,
346,0.074,,
347,0.072,,
348,0.072,,
349,0.072,,
350,0.071,,
351,0.07,,
352,0.068,,
353,0.068,,
354,0.067,,
355,0.065,,
356,0.064,,
357,0.065,,
358,0.064,,
359,0.063,,
360,0.061,,
361,0.06,,
362,0.06,,
363,0.059,,
364,0.058,,
365,0.056,,
366,0.054,,
367,0.053,,
368,0.053,,
369,0.053,,
370,0.053,,
371,0.052,,
372,0.051,,
373,0.051,,
374,0.05,,
375,0.049,,
376,0.049,,
377,0.049,,
378,0.047,,
379,0.046,,
380,0.045,,
381,0.045,,
382,0.044,,
383,0.043,,
384,0.042,,
385,0.042,,
386,0.042,,
387,0.043,,
388,0.043,,
389,0.042,,
390,0.041,,
391,0.04,,
392,0.039,,
393,0.039,,
394,0.041,,
395,0.04,,
396,0.037,,
397,0.035,,
398,0.034,,
399,0.035,,
400,0.034,,
401,0.034,,
402,0.035,,
403,0.036,,
404,0.035,,
405,0.033,,
406,0.033,,
407,0.032,,
408,0.032,,
409,0.032,,
410,0.031,,
411,0.031,,
412,0.031,,
413,0.03,,
414,0.03,,
415,0.029,,
416,0.028,,
417,0.028,,
418,0.028,,
419,0.028,,
420,0.026,,
421,0.026,,
422,0.025,,
423,0.024,,
424,0.024,,
425,0.023,,
426,0.023,,
427,0.023,,
428,0.024,,
429,0.024,,
430,0.023,,
431,0.022,,
432,0.022,,
433,0.022,,
434,0.021,,
435,0.021,,
436,0.021,,
437,0.021,,
438,0.021,,
439,0.021,,
440,0.021,,
441,0.02,,
442,0.019,,
443,0.019,,
444,0.019,,
445,0.019,,
446,0.019,,
447,0.018,,
448,0.018,,
449,0.018,,
450,0.018,,
451,0.018,,
452,0.018,,
453,0.017,,
454,0.017,,
455,0.017,,
456,0.016,,
457,0.016,,
458,0.016,,
459,0.016,,
460,0.017,,
461,0.016,,
462,0.015,,
463,0.015,,
464,0.015,,
465,0.014,,
466,0.015,,
467,0.016,,
468,0.016,,
469,0.016,,
470,0.015,,
471,0.015,,
472,0.014,,
473,0.014,,
474,0.014,,
475,0.015,,
476,0.015,,
477,0.014,,
478,0.013,,
479,0.013,,
480,0.013,,
481,0.012,,
482,0.011,,
483,0.011,,
484,0.012,,
485,0.012,,
486,0.012,,
487,0.011,,
488,0.011,,
489,0.011,,
490,0.011,,
491,0.011,,
492,0.01,,
493,0.01,,
494,0.01,,
495,0.01,,
496,0.01,,
497,0.01,,
498,0.01,,
499,0.011,,
500,0.011,,
501,0.011,,
502,0.011,,
503,0.011,,
504,0.01,,
505,0.01,,
506,0.01,,
507,0.011,,
508,0.011,,
509,0.01,,
510,0.01,,
511,0.009,,
512,0.009,,
513,0.01,,
514,0.01,,
515,0.01,,
516,0.009,,
517,0.009,,
518,0.009,,
519,0.008,,
520,0.008,,
521,0.009,,
522,0.009,,
523,0.009,,
524,0.008,,
525,0.008,,
526,0.007,,
527,0.006,,
528,0.006,,
529,0.007,,
530,0.008,,
531,0.008,,
532,0.007,,
533,0.007,,
534,0.007,,
535,0.007,,
536,0.007,,
537,0.007,,
538,0.006,,
539,0.006,,
540,0.006,,
541,0.005,,
542,0.005,,
543,0.006,,
544,0.007,,
545,0.007,,
546,0.006,,
547,0.005,,
548,0.004,,
549,0.005,,
550,0.005,,
551,0.007,,
552,0.006,,
553,0.005,,
554,0.005,,
555,0.006,,
556,0.006,,
557,0.006,,
558,0.006,,
559,0.006,,
560,0.005,,
561,0.005,,
562,0.004,,
563,0.005,,
564,0.005,,
565,0.005,,
566,0.004,,
567,0.004,,
568,0.005,,
569,0.005,,
570,0.005,,
571,0.004,,
572,0.004,,
573,0.004,,
574,0.004,,
575,0.004,,
576,0.005,,
577,0.006,,
578,0.005,,
579,0.006,,
580,0.005,,
581,0.005,,
582,0.005,,
583,0.004,,
584,0.005,,
585,0.004,,
586,0.004,,
587,0.004,,
588,0.005,,
589,0.005,,
590,0.004,,
591,0.002,,
592,0.002,,
593,0.003,,
594,0.003,,
595,0.003,,
596,0.003,,
597,0.003,,
598,0.003,,
599,0.004,,
600,0.004,,
601,0.003,,
602,0.002,,
603,0.002,,
604,0.001,,
605,0.002,,
606,0.004,,
607,0.004,,
608,0.004,,
609,0.003,,
610,0.003,,
611,0.003,,
612,0.003,,
613,0.002,,
614,0.002,,
615,0.003,,
616,0.003,,
617,0.002,,
618,0.002,,
619,0.002,,
620,0.002,,
621,0.002,,
622,0.002,,
623,0.004,,
