Wavelength (nm),Absorbance,Title,Time
190,0.156,bod7_10jun,6/13/2014 3:17:14 PM
191,-0.101,,
192,-0.253,,
193,-0.301,,
194,-0.034,,
195,0.135,,
196,0.255,,
197,0.24,,
198,0.114,,
199,-0.126,,
200,-0.38,,
201,-0.382,,
202,-0.058,,
203,-0.03,,
204,-0.175,,
205,-0.163,,
206,0.009,,
207,-0.002,,
208,-0.087,,
209,-0.17,,
210,-0.35,,
211,-0.183,,
212,-0.195,,
213,-0.068,,
214,-0.104,,
215,-0.21,,
216,0.056,,
217,0.219,,
218,0.428,,
219,0.395,,
220,0.371,,
221,0.384,,
222,0.361,,
223,0.376,,
224,0.384,,
225,0.39,,
226,0.384,,
227,0.381,,
228,0.378,,
229,0.366,,
230,0.354,,
231,0.337,,
232,0.317,,
233,0.302,,
234,0.291,,
235,0.281,,
236,0.268,,
237,0.255,,
238,0.249,,
239,0.245,,
240,0.242,,
241,0.238,,
242,0.234,,
243,0.231,,
244,0.225,,
245,0.222,,
246,0.219,,
247,0.216,,
248,0.215,,
249,0.211,,
250,0.209,,
251,0.208,,
252,0.205,,
253,0.204,,
254,0.2,,
255,0.199,,
256,0.198,,
257,0.197,,
258,0.197,,
259,0.196,,
260,0.195,,
261,0.193,,
262,0.191,,
263,0.188,,
264,0.185,,
265,0.184,,
266,0.184,,
267,0.184,,
268,0.183,,
269,0.181,,
270,0.178,,
271,0.175,,
272,0.173,,
273,0.172,,
274,0.17,,
275,0.17,,
276,0.168,,
277,0.167,,
278,0.166,,
279,0.163,,
280,0.161,,
281,0.159,,
282,0.157,,
283,0.155,,
284,0.152,,
285,0.15,,
286,0.149,,
287,0.147,,
288,0.144,,
289,0.143,,
290,0.142,,
291,0.14,,
292,0.136,,
293,0.134,,
294,0.133,,
295,0.133,,
296,0.132,,
297,0.13,,
298,0.129,,
299,0.127,,
300,0.124,,
301,0.122,,
302,0.12,,
303,0.12,,
304,0.119,,
305,0.118,,
306,0.116,,
307,0.115,,
308,0.114,,
309,0.113,,
310,0.112,,
311,0.11,,
312,0.109,,
313,0.108,,
314,0.107,,
315,0.106,,
316,0.105,,
317,0.103,,
318,0.102,,
319,0.101,,
320,0.101,,
321,0.1,,
322,0.098,,
323,0.096,,
324,0.095,,
325,0.094,,
326,0.094,,
327,0.093,,
328,0.092,,
329,0.091,,
330,0.091,,
331,0.091,,
332,0.089,,
333,0.087,,
334,0.086,,
335,0.085,,
336,0.085,,
337,0.085,,
338,0.084,,
339,0.083,,
340,0.081,,
341,0.08,,
342,0.079,,
343,0.078,,
344,0.078,,
345,0.076,,
346,0.076,,
347,0.075,,
348,0.074,,
349,0.074,,
350,0.073,,
351,0.072,,
352,0.071,,
353,0.07,,
354,0.069,,
355,0.068,,
356,0.066,,
357,0.066,,
358,0.066,,
359,0.066,,
360,0.066,,
361,0.065,,
362,0.064,,
363,0.062,,
364,0.061,,
365,0.061,,
366,0.06,,
367,0.058,,
368,0.057,,
369,0.057,,
370,0.057,,
371,0.057,,
372,0.055,,
373,0.054,,
374,0.053,,
375,0.052,,
376,0.053,,
377,0.051,,
378,0.05,,
379,0.05,,
380,0.049,,
381,0.049,,
382,0.048,,
383,0.046,,
384,0.045,,
385,0.045,,
386,0.046,,
387,0.046,,
