Wavelength (nm),Absorbance,Title,Time
190,0.503,bod9_1jul,7/2/2014 1:39:49 PM
191,0.466,,
192,-0.017,,
193,-0.549,,
194,-0.397,,
195,-0.016,,
196,0.277,,
197,0.311,,
198,0.227,,
199,0.153,,
200,-0.052,,
201,-0.263,,
202,-0.063,,
203,-0.151,,
204,-0.314,,
205,-0.638,,
206,-0.875,,
207,-0.748,,
208,-0.341,,
209,0.099,,
210,0.453,,
211,0.509,,
212,0.361,,
213,0.17,,
214,-0.132,,
215,-0.249,,
216,-0.202,,
217,0.009,,
218,0.097,,
219,0.184,,
220,0.19,,
221,0.163,,
222,0.154,,
223,0.167,,
224,0.182,,
225,0.183,,
226,0.178,,
227,0.176,,
228,0.174,,
229,0.175,,
230,0.171,,
231,0.167,,
232,0.162,,
233,0.156,,
234,0.153,,
235,0.151,,
236,0.151,,
237,0.15,,
238,0.146,,
239,0.143,,
240,0.141,,
241,0.139,,
242,0.14,,
243,0.139,,
244,0.137,,
245,0.136,,
246,0.135,,
247,0.136,,
248,0.135,,
249,0.132,,
250,0.129,,
251,0.128,,
252,0.127,,
253,0.127,,
254,0.127,,
255,0.125,,
256,0.123,,
257,0.122,,
258,0.121,,
259,0.121,,
260,0.12,,
261,0.12,,
262,0.119,,
263,0.118,,
264,0.117,,
265,0.116,,
266,0.115,,
267,0.113,,
268,0.111,,
269,0.11,,
270,0.11,,
271,0.108,,
272,0.107,,
273,0.105,,
274,0.104,,
275,0.105,,
276,0.103,,
277,0.102,,
278,0.101,,
279,0.099,,
280,0.098,,
281,0.096,,
282,0.094,,
283,0.094,,
284,0.092,,
285,0.09,,
286,0.089,,
287,0.088,,
288,0.087,,
289,0.085,,
290,0.084,,
291,0.084,,
292,0.083,,
293,0.082,,
294,0.081,,
295,0.08,,
296,0.08,,
297,0.08,,
298,0.078,,
299,0.075,,
300,0.074,,
301,0.073,,
302,0.073,,
303,0.073,,
304,0.071,,
305,0.07,,
306,0.069,,
307,0.068,,
308,0.068,,
309,0.068,,
310,0.067,,
311,0.067,,
312,0.065,,
313,0.063,,
314,0.064,,
315,0.064,,
316,0.063,,
317,0.06,,
318,0.059,,
319,0.06,,
320,0.06,,
321,0.059,,
322,0.057,,
323,0.056,,
324,0.056,,
325,0.055,,
326,0.055,,
327,0.055,,
328,0.054,,
329,0.054,,
330,0.053,,
331,0.052,,
332,0.052,,
333,0.051,,
334,0.05,,
335,0.05,,
336,0.05,,
337,0.049,,
338,0.048,,
339,0.048,,
340,0.047,,
341,0.047,,
342,0.046,,
343,0.045,,
344,0.044,,
345,0.043,,
346,0.044,,
347,0.044,,
348,0.044,,
349,0.043,,
350,0.042,,
351,0.041,,
352,0.039,,
353,0.039,,
354,0.038,,
355,0.039,,
356,0.039,,
357,0.039,,
358,0.038,,
359,0.038,,
360,0.037,,
361,0.036,,
362,0.036,,
363,0.035,,
364,0.035,,
365,0.034,,
366,0.034,,
367,0.034,,
368,0.034,,
369,0.034,,
370,0.034,,
371,0.033,,
372,0.032,,
373,0.031,,
374,0.031,,
375,0.03,,
376,0.031,,
377,0.03,,
378,0.03,,
379,0.029,,
380,0.029,,
381,0.029,,
382,0.028,,
383,0.026,,
384,0.026,,
385,0.026,,
386,0.026,,
387,0.026,,
388,0.026,,
389,0.026,,
390,0.026,,
391,0.025,,
392,0.025,,
393,0.025,,
394,0.026,,
395,0.024,,
396,0.023,,
397,0.021,,
398,0.021,,
399,0.021,,
400,0.021,,
401,0.022,,
402,0.022,,
403,0.022,,
404,0.021,,
405,0.02,,
406,0.02,,
407,0.02,,
408,0.02,,
409,0.02,,
410,0.021,,
411,0.02,,
412,0.02,,
413,0.019,,
414,0.019,,
415,0.019,,
416,0.019,,
417,0.018,,
418,0.018,,
419,0.017,,
420,0.016,,
421,0.016,,
422,0.016,,
423,0.016,,
424,0.016,,
425,0.016,,
426,0.017,,
427,0.017,,
428,0.016,,
429,0.015,,
430,0.015,,
431,0.015,,
432,0.014,,
433,0.013,,
434,0.013,,
435,0.014,,
436,0.015,,
437,0.015,,
438,0.015,,
439,0.014,,
440,0.014,,
441,0.014,,
442,0.014,,
443,0.013,,
444,0.013,,
445,0.013,,
446,0.013,,
447,0.013,,
448,0.013,,
449,0.012,,
450,0.012,,
451,0.012,,
452,0.011,,
453,0.012,,
454,0.011,,
455,0.011,,
456,0.01,,
457,0.01,,
458,0.01,,
459,0.01,,
460,0.011,,
461,0.011,,
462,0.01,,
463,0.01,,
464,0.01,,
465,0.01,,
466,0.01,,
467,0.01,,
468,0.01,,
469,0.01,,
470,0.009,,
471,0.009,,
472,0.009,,
473,0.008,,
474,0.008,,
475,0.009,,
476,0.009,,
477,0.009,,
478,0.009,,
479,0.009,,
480,0.009,,
481,0.009,,
482,0.008,,
483,0.008,,
484,0.009,,
485,0.01,,
486,0.009,,
487,0.009,,
488,0.008,,
489,0.007,,
490,0.008,,
491,0.009,,
492,0.009,,
493,0.008,,
494,0.007,,
495,0.007,,
496,0.008,,
497,0.007,,
498,0.007,,
499,0.006,,
500,0.007,,
501,0.007,,
502,0.008,,
503,0.008,,
504,0.007,,
505,0.007,,
506,0.006,,
507,0.005,,
508,0.006,,
509,0.008,,
510,0.009,,
511,0.009,,
512,0.008,,
513,0.007,,
514,0.007,,
515,0.007,,
516,0.006,,
517,0.006,,
518,0.006,,
519,0.006,,
520,0.007,,
521,0.007,,
522,0.006,,
523,0.004,,
524,0.004,,
525,0.005,,
526,0.005,,
527,0.005,,
528,0.006,,
529,0.007,,
530,0.006,,
531,0.005,,
532,0.004,,
533,0.004,,
534,0.005,,
535,0.006,,
536,0.006,,
537,0.007,,
538,0.007,,
539,0.006,,
540,0.004,,
541,0.004,,
542,0.005,,
543,0.006,,
544,0.007,,
545,0.005,,
546,0.004,,
547,0.004,,
548,0.004,,
549,0.005,,
550,0.004,,
551,0.005,,
552,0.004,,
553,0.002,,
554,0.002,,
555,0.003,,
556,0.004,,
557,0.004,,
558,0.003,,
559,0.002,,
560,0.003,,
561,0.004,,
562,0.005,,
563,0.004,,
564,0.004,,
565,0.003,,
566,0.003,,
567,0.003,,
568,0.003,,
569,0.004,,
570,0.005,,
571,0.004,,
572,0.004,,
573,0.003,,
574,0.004,,
575,0.004,,
576,0.004,,
577,0.003,,
578,0.003,,
579,0.004,,
580,0.004,,
581,0.003,,
582,0.003,,
583,0.004,,
584,0.004,,
585,0.003,,
586,0.002,,
587,0.003,,
588,0.003,,
589,0.004,,
590,0.004,,
591,0.005,,
592,0.004,,
593,0.003,,
594,0.002,,
595,0.003,,
596,0.004,,
597,0.005,,
598,0.006,,
599,0.006,,
600,0.004,,
601,0.002,,
602,0.002,,
603,0.001,,
604,0.003,,
605,0.003,,
606,0.003,,
607,0.002,,
608,0.001,,
609,0.002,,
610,0.002,,
611,0.003,,
612,0.004,,
613,0.001,,
614,0.001,,
615,0.002,,
616,0.003,,
617,0.003,,
618,0.002,,
619,0.002,,
620,0.002,,
621,0.002,,
622,0.002,,
623,0.002,,
624,0.002,,
625,0.003,,
626,0.003,,
627,0.003,,
628,0.002,,
629,0,,
630,0.001,,
631,0.002,,
632,0.004,,
633,0.003,,
634,0.002,,
635,0.001,,
636,0.002,,
637,0.002,,
638,0.002,,
639,0.002,,
640,0.002,,
641,0.001,,
642,0.001,,
643,0.003,,
644,0.003,,
645,0.002,,
646,0.001,,
647,0.001,,
648,0.001,,
649,0.002,,
650,0.002,,
651,0.001,,
652,-0.001,,
653,-0.001,,
654,0,,
655,0.003,,
656,0.004,,
657,0.004,,
658,0.002,,
659,0,,
660,0,,
661,0,,
662,0.001,,
663,0.001,,
664,0.001,,
665,0.002,,
666,0.003,,
667,0.004,,
668,0.004,,
669,0.003,,
670,0.001,,
671,-0.001,,
672,-0.001,,
673,0.002,,
674,0.004,,
675,0.004,,
676,0.003,,
677,0.003,,
678,0.002,,
679,0.001,,
680,0.001,,
681,0.002,,
682,0.001,,
683,0,,
684,-0.001,,
685,0.002,,
686,0.003,,
687,0.003,,
688,0.001,,
689,0,,
690,0.002,,
691,0.002,,
692,0.002,,
693,0,,
694,-0.001,,
695,0,,
696,-0.001,,
697,0,,
698,0.002,,
699,0.003,,
700,0.001,,
701,-0.001,,
702,-0.001,,
703,0.001,,
704,0.002,,
705,0.002,,
706,0.003,,
707,0.002,,
708,0.002,,
709,0.001,,
710,0.002,,
711,0.003,,
712,0.003,,
713,0.002,,
714,0,,
715,-0.001,,
716,-0.001,,
717,-0.001,,
718,0,,
719,0.001,,
720,0.002,,
721,0.002,,
722,0.002,,
723,0.001,,
724,0.001,,
725,0,,
726,0,,
727,0,,
728,0,,
729,0,,
730,0.002,,
731,0.002,,
732,-0.001,,
733,-0.001,,
734,0.001,,
735,0.002,,
736,0.001,,
737,0.002,,
738,0.002,,
739,0.001,,
740,-0.001,,
741,0,,
742,0,,
743,-0.001,,
744,0.001,,
745,0.001,,
746,0.002,,
747,-0.003,,
748,-0.003,,
749,-0.001,,
750,0,,
751,0,,
752,0.001,,
753,0,,
754,-0.002,,
755,-0.002,,
756,0,,
757,0.003,,
758,0.002,,
759,0,,
760,-0.001,,
761,0.001,,
762,0.003,,
763,0.003,,
764,0.003,,
765,0.001,,
766,0.002,,
767,0.003,,
768,0.002,,
769,0.001,,
770,0.001,,
771,0.001,,
772,0.001,,
773,0.002,,
774,0,,
775,-0.001,,
776,0,,
777,0,,
778,0.002,,
779,-0.001,,
780,0,,
781,-0.001,,
782,0.003,,
783,0,,
784,-0.001,,
785,-0.002,,
786,-0.001,,
787,-0.002,,
788,-0.001,,
789,0.001,,
790,0.003,,
791,0.002,,
792,-0.001,,
793,-0.001,,
794,0,,
795,0,,
796,0.001,,
797,0.004,,
798,0.007,,
799,0.004,,
800,0.002,,
801,-0.001,,
802,0.001,,
803,0.002,,
804,0.005,,
805,0.004,,
806,0,,
807,-0.008,,
808,-0.007,,
809,-0.007,,
810,-0.007,,
811,-0.005,,
812,-0.001,,
813,0.001,,
814,0.001,,
815,0.006,,
816,0.005,,
817,0.001,,
818,-0.002,,
819,0.001,,
820,0.001,,
821,0.002,,
822,0.003,,
823,0.003,,
824,-0.001,,
825,-0.001,,
826,0.002,,
827,0.004,,
828,0.003,,
829,0.003,,
830,0.004,,
831,0.003,,
832,-0.001,,
833,0,,
834,0.003,,
835,0.006,,
836,0.007,,
837,0.005,,
838,0.005,,
839,0.004,,
840,0.008,,
