Wavelength (nm),Absorbance,Title,Time
190,0.048,bod16_24jun2014,6/25/2014 3:38:13 PM
191,-0.029,,
192,-0.11,,
193,-0.423,,
194,-0.491,,
195,-0.341,,
196,0.148,,
197,0.118,,
198,-0.23,,
199,-0.266,,
200,-0.399,,
201,0.094,,
202,0.193,,
203,0.178,,
204,-0.134,,
205,-0.461,,
206,-0.233,,
207,-0.222,,
208,-0.24,,
209,-0.306,,
210,-0.123,,
211,0.065,,
212,0.196,,
213,0.303,,
214,0.292,,
215,0.197,,
216,0.159,,
217,0.09,,
218,0.231,,
219,0.217,,
220,0.218,,
221,0.177,,
222,0.179,,
223,0.192,,
224,0.19,,
225,0.198,,
226,0.197,,
227,0.2,,
228,0.201,,
229,0.198,,
230,0.192,,
231,0.183,,
232,0.178,,
233,0.176,,
234,0.174,,
235,0.171,,
236,0.168,,
237,0.166,,
238,0.163,,
239,0.161,,
240,0.157,,
241,0.156,,
242,0.156,,
243,0.153,,
244,0.151,,
245,0.15,,
246,0.151,,
247,0.152,,
248,0.149,,
249,0.146,,
250,0.142,,
251,0.142,,
252,0.141,,
253,0.14,,
254,0.137,,
255,0.136,,
256,0.136,,
257,0.135,,
258,0.135,,
259,0.135,,
260,0.133,,
261,0.132,,
262,0.129,,
263,0.128,,
264,0.127,,
265,0.126,,
266,0.126,,
267,0.124,,
268,0.122,,
269,0.121,,
270,0.12,,
271,0.118,,
272,0.117,,
273,0.116,,
274,0.115,,
275,0.114,,
276,0.112,,
277,0.111,,
278,0.109,,
279,0.107,,
280,0.105,,
281,0.104,,
282,0.102,,
283,0.1,,
284,0.099,,
285,0.097,,
286,0.096,,
287,0.094,,
288,0.093,,
289,0.092,,
290,0.091,,
291,0.09,,
292,0.089,,
293,0.087,,
294,0.086,,
295,0.086,,
296,0.086,,
297,0.085,,
298,0.083,,
299,0.081,,
300,0.079,,
301,0.077,,
302,0.075,,
303,0.074,,
304,0.074,,
305,0.073,,
306,0.073,,
307,0.072,,
308,0.071,,
309,0.07,,
310,0.069,,
311,0.067,,
312,0.067,,
313,0.068,,
314,0.066,,
315,0.064,,
316,0.063,,
317,0.062,,
318,0.062,,
319,0.062,,
320,0.061,,
321,0.06,,
322,0.058,,
323,0.058,,
324,0.057,,
325,0.056,,
326,0.055,,
327,0.054,,
328,0.053,,
329,0.052,,
330,0.052,,
331,0.051,,
332,0.05,,
333,0.049,,
334,0.049,,
335,0.048,,
336,0.047,,
337,0.046,,
338,0.046,,
339,0.045,,
340,0.044,,
341,0.045,,
342,0.045,,
343,0.044,,
344,0.043,,
345,0.042,,
346,0.041,,
347,0.041,,
348,0.04,,
349,0.04,,
350,0.04,,
351,0.038,,
352,0.037,,
353,0.037,,
354,0.037,,
355,0.036,,
356,0.035,,
357,0.035,,
358,0.035,,
359,0.036,,
360,0.034,,
361,0.033,,
362,0.033,,
363,0.034,,
364,0.033,,
365,0.031,,
366,0.03,,
367,0.03,,
368,0.029,,
369,0.029,,
370,0.029,,
371,0.028,,
372,0.028,,
373,0.027,,
374,0.027,,
375,0.026,,
376,0.026,,
377,0.026,,
378,0.025,,
379,0.025,,
380,0.024,,
381,0.024,,
382,0.024,,
383,0.024,,
384,0.024,,
385,0.024,,
386,0.023,,
387,0.023,,
388,0.023,,
389,0.023,,
390,0.022,,
391,0.022,,
392,0.022,,
393,0.022,,
394,0.021,,
395,0.02,,
396,0.019,,
397,0.019,,
398,0.019,,
399,0.018,,
400,0.018,,
401,0.018,,
402,0.018,,
403,0.018,,
404,0.018,,
405,0.019,,
406,0.018,,
407,0.018,,
408,0.016,,
409,0.016,,
410,0.016,,
411,0.016,,
412,0.016,,
413,0.017,,
414,0.016,,
415,0.015,,
416,0.015,,
417,0.014,,
418,0.013,,
419,0.013,,
420,0.013,,
421,0.013,,
422,0.013,,
423,0.013,,
424,0.013,,
425,0.013,,
426,0.012,,
427,0.012,,
428,0.012,,
429,0.011,,
430,0.01,,
431,0.01,,
432,0.011,,
433,0.011,,
434,0.011,,
435,0.011,,
436,0.011,,
437,0.01,,
438,0.01,,
439,0.01,,
440,0.01,,
441,0.011,,
442,0.01,,
443,0.01,,
444,0.01,,
445,0.01,,
446,0.01,,
447,0.01,,
448,0.009,,
449,0.009,,
450,0.008,,
451,0.008,,
452,0.008,,
453,0.009,,
454,0.009,,
455,0.008,,
456,0.009,,
457,0.009,,
458,0.01,,
459,0.01,,
460,0.009,,
461,0.008,,
462,0.007,,
463,0.008,,
464,0.008,,
465,0.009,,
466,0.009,,
467,0.009,,
468,0.008,,
469,0.008,,
470,0.007,,
471,0.007,,
472,0.007,,
473,0.006,,
474,0.008,,
475,0.008,,
476,0.008,,
477,0.006,,
478,0.005,,
479,0.004,,
480,0.004,,
481,0.005,,
482,0.006,,
483,0.006,,
484,0.006,,
485,0.007,,
486,0.007,,
487,0.007,,
488,0.006,,
489,0.007,,
490,0.007,,
491,0.006,,
492,0.005,,
493,0.004,,
494,0.004,,
495,0.004,,
496,0.005,,
497,0.005,,
498,0.005,,
499,0.006,,
500,0.006,,
501,0.005,,
502,0.004,,
503,0.003,,
504,0.003,,
505,0.003,,
506,0.004,,
507,0.005,,
508,0.005,,
509,0.006,,
510,0.006,,
511,0.006,,
512,0.007,,
513,0.007,,
514,0.006,,
515,0.004,,
516,0.003,,
517,0.004,,
518,0.004,,
519,0.004,,
520,0.003,,
521,0.003,,
522,0.003,,
523,0.003,,
524,0.004,,
525,0.004,,
526,0.004,,
527,0.003,,
528,0.004,,
529,0.005,,
530,0.004,,
531,0.004,,
532,0.004,,
533,0.004,,
534,0.004,,
535,0.004,,
536,0.004,,
537,0.003,,
538,0.002,,
539,0.002,,
540,0.003,,
541,0.003,,
542,0.003,,
543,0.003,,
544,0.004,,
545,0.005,,
546,0.004,,
547,0.003,,
548,0.002,,
549,0.003,,
550,0.003,,
551,0.003,,
552,0.003,,
553,0.003,,
554,0.002,,
555,0.001,,
556,0.002,,
557,0.003,,
558,0.003,,
559,0.003,,
560,0.003,,
561,0.002,,
562,0.003,,
563,0.002,,
564,0.002,,
565,0.002,,
566,0.002,,
567,0.003,,
568,0.003,,
569,0.003,,
570,0.003,,
571,0.002,,
572,0.002,,
573,0.001,,
574,0.001,,
575,0.002,,
576,0.003,,
577,0.003,,
578,0.001,,
579,0.001,,
580,0.003,,
581,0.003,,
582,0.003,,
583,0.001,,
584,0.001,,
585,0,,
586,0.001,,
587,0.002,,
588,0.002,,
589,0.002,,
590,0.002,,
591,0.002,,
592,0.002,,
593,0.001,,
594,0.002,,
595,0.003,,
596,0.003,,
597,0.002,,
598,0.002,,
599,0.001,,
600,0,,
601,0.001,,
602,0.003,,
603,0.002,,
604,0.001,,
605,0,,
606,0.001,,
607,0.002,,
608,0.001,,
609,0.002,,
610,0.003,,
611,0.004,,
612,0.002,,
613,0.002,,
614,0.001,,
615,0.003,,
616,0.003,,
617,0.001,,
618,-0.001,,
619,-0.001,,
620,-0.001,,
621,0.001,,
622,0.003,,
623,0.004,,
624,0.001,,
625,-0.001,,
626,0,,
627,0.002,,
628,0.002,,
629,0.001,,
630,0.001,,
631,0.002,,
632,0.002,,
633,0.003,,
634,0.002,,
635,0,,
636,0.001,,
637,0,,
638,0,,
639,0.001,,
640,0.002,,
641,0.001,,
642,0.001,,
643,0.001,,
644,0.001,,
645,0.002,,
646,0.002,,
647,0.001,,
648,0.001,,
649,0.001,,
650,0.002,,
651,0.003,,
652,0.002,,
653,0.001,,
654,0.001,,
655,0,,
656,0.001,,
657,0.001,,
658,0.001,,
659,0.001,,
660,0.001,,
661,0.001,,
662,0,,
663,-0.002,,
664,-0.002,,
665,0.001,,
666,0.002,,
667,0.002,,
668,0.001,,
669,0.002,,
670,0,,
671,0,,
672,0,,
673,0.002,,
674,0.002,,
675,0.003,,
676,0.003,,
677,0.002,,
678,0.001,,
679,0.001,,
680,0.002,,
681,0.001,,
682,0.001,,
683,0,,
684,0.001,,
685,0,,
686,0.001,,
687,0.001,,
688,0.001,,
689,0,,
690,0,,
691,0,,
692,0.001,,
693,0.002,,
694,0.003,,
695,0.004,,
696,0.002,,
697,0,,
698,-0.001,,
699,0,,
700,0.001,,
701,-0.001,,
702,-0.002,,
703,0,,
704,0.002,,
705,0.004,,
706,0.003,,
707,0,,
708,0,,
709,0.001,,
710,0.002,,
711,0.001,,
712,0.004,,
713,0.003,,
714,0.002,,
715,0.001,,
716,0.001,,
717,0.001,,
718,0,,
719,-0.002,,
720,-0.002,,
721,-0.001,,
722,0.002,,
723,0,,
724,-0.002,,
725,-0.002,,
726,0.001,,
727,0.001,,
728,-0.001,,
729,-0.001,,
730,-0.001,,
731,0.001,,
732,0,,
733,-0.001,,
734,0,,
735,0.002,,
736,0.001,,
737,-0.001,,
738,-0.003,,
739,-0.003,,
740,-0.002,,
741,0.001,,
742,0,,
743,-0.001,,
744,-0.003,,
745,-0.002,,
746,-0.003,,
747,0,,
748,0,,
749,0,,
750,0,,
751,0,,
752,0.001,,
753,0.003,,
754,0,,
755,0,,
756,0.002,,
757,0.002,,
758,0.002,,
759,0.001,,
760,0,,
761,0.002,,
762,0.003,,
763,0.003,,
764,0.001,,
765,0.002,,
766,0.004,,
767,0.003,,
768,0,,
769,-0.002,,
770,-0.001,,
771,0,,
772,0.003,,
773,0.002,,
774,0,,
775,-0.002,,
776,-0.001,,
777,0,,
778,0.004,,
779,0.008,,
780,0.003,,
781,-0.003,,
782,-0.004,,
783,-0.001,,
784,0.001,,
785,0.004,,
786,0.004,,
787,0.001,,
788,-0.004,,
789,-0.002,,
790,0.002,,
791,0.003,,
792,0.002,,
793,0.001,,
