Wavelength (nm),Absorbance,Title,Time
190,0.231,bod4_17jun,6/18/2014 2:08:21 PM
191,-0.12,,
192,-0.22,,
193,-0.403,,
194,-0.253,,
195,0.04,,
196,-0.052,,
197,-0.182,,
198,-0.201,,
199,0.039,,
200,0.271,,
201,0.434,,
202,0.287,,
203,0.216,,
204,0.029,,
205,-0.03,,
206,0.016,,
207,0.011,,
208,0.138,,
209,0.151,,
210,0.207,,
211,0.279,,
212,-0.055,,
213,-0.007,,
214,0.088,,
215,0.07,,
216,0.096,,
217,0.042,,
218,0.073,,
219,0.147,,
220,0.17,,
221,0.238,,
222,0.261,,
223,0.261,,
224,0.257,,
225,0.264,,
226,0.261,,
227,0.259,,
228,0.259,,
229,0.257,,
230,0.25,,
231,0.242,,
232,0.23,,
233,0.224,,
234,0.218,,
235,0.212,,
236,0.208,,
237,0.2,,
238,0.197,,
239,0.194,,
240,0.189,,
241,0.188,,
242,0.186,,
243,0.185,,
244,0.182,,
245,0.177,,
246,0.177,,
247,0.177,,
248,0.176,,
249,0.172,,
250,0.169,,
251,0.167,,
252,0.167,,
253,0.165,,
254,0.164,,
255,0.163,,
256,0.162,,
257,0.161,,
258,0.161,,
259,0.161,,
260,0.159,,
261,0.156,,
262,0.153,,
263,0.153,,
264,0.153,,
265,0.152,,
266,0.149,,
267,0.147,,
268,0.146,,
269,0.144,,
270,0.142,,
271,0.141,,
272,0.14,,
273,0.137,,
274,0.135,,
275,0.133,,
276,0.133,,
277,0.131,,
278,0.129,,
279,0.128,,
280,0.127,,
281,0.125,,
282,0.121,,
283,0.119,,
284,0.116,,
285,0.116,,
286,0.115,,
287,0.114,,
288,0.111,,
289,0.109,,
290,0.107,,
291,0.106,,
292,0.104,,
293,0.102,,
294,0.101,,
295,0.1,,
296,0.101,,
297,0.1,,
298,0.098,,
299,0.095,,
300,0.092,,
301,0.091,,
302,0.09,,
303,0.088,,
304,0.086,,
305,0.085,,
306,0.086,,
307,0.084,,
308,0.082,,
309,0.081,,
310,0.08,,
311,0.079,,
312,0.078,,
313,0.077,,
314,0.075,,
315,0.074,,
316,0.074,,
317,0.073,,
318,0.073,,
319,0.071,,
320,0.069,,
321,0.068,,
322,0.068,,
323,0.067,,
324,0.066,,
325,0.064,,
326,0.063,,
327,0.062,,
328,0.061,,
329,0.06,,
330,0.06,,
331,0.059,,
332,0.058,,
333,0.058,,
334,0.057,,
335,0.056,,
336,0.054,,
337,0.053,,
338,0.052,,
339,0.052,,
340,0.051,,
341,0.05,,
342,0.049,,
343,0.049,,
344,0.049,,
345,0.048,,
346,0.047,,
347,0.046,,
348,0.045,,
349,0.045,,
350,0.044,,
351,0.044,,
352,0.043,,
353,0.043,,
354,0.042,,
355,0.041,,
356,0.039,,
357,0.039,,
358,0.041,,
359,0.041,,
360,0.04,,
361,0.038,,
362,0.038,,
363,0.037,,
364,0.036,,
365,0.035,,
366,0.034,,
367,0.034,,
368,0.033,,
369,0.032,,
370,0.032,,
371,0.032,,
372,0.032,,
373,0.032,,
374,0.031,,
375,0.029,,
376,0.029,,
377,0.029,,
378,0.028,,
379,0.027,,
380,0.027,,
381,0.027,,
382,0.027,,
383,0.025,,
384,0.025,,
385,0.025,,
386,0.027,,
387,0.026,,
388,0.026,,
389,0.025,,
390,0.025,,
391,0.025,,
392,0.024,,
393,0.023,,
394,0.023,,
395,0.023,,
396,0.022,,
