Wavelength (nm),Absorbance,Title,Time
190,0.188,bod5_17jun,6/18/2014 2:09:20 PM
191,-0.055,,
192,-0.011,,
193,-0.248,,
194,-0.215,,
195,-0.298,,
196,-0.355,,
197,-0.189,,
198,0.031,,
199,0.253,,
200,0.147,,
201,0.24,,
202,0.022,,
203,0.221,,
204,0.285,,
205,0.22,,
206,0.521,,
207,0.508,,
208,0.47,,
209,0.168,,
210,0.027,,
211,0.075,,
212,0.204,,
213,0.43,,
214,0.473,,
215,0.265,,
216,0.026,,
217,0.066,,
218,0.148,,
219,0.18,,
220,0.181,,
221,0.204,,
222,0.192,,
223,0.208,,
224,0.202,,
225,0.207,,
226,0.205,,
227,0.2,,
228,0.199,,
229,0.197,,
230,0.189,,
231,0.183,,
232,0.176,,
233,0.173,,
234,0.168,,
235,0.163,,
236,0.158,,
237,0.156,,
238,0.154,,
239,0.152,,
240,0.15,,
241,0.149,,
242,0.148,,
243,0.146,,
244,0.144,,
245,0.141,,
246,0.142,,
247,0.143,,
248,0.142,,
249,0.139,,
250,0.136,,
251,0.135,,
252,0.134,,
253,0.133,,
254,0.131,,
255,0.131,,
256,0.131,,
257,0.13,,
258,0.13,,
259,0.13,,
260,0.129,,
261,0.127,,
262,0.124,,
263,0.124,,
264,0.124,,
265,0.123,,
266,0.122,,
267,0.119,,
268,0.117,,
269,0.116,,
270,0.114,,
271,0.114,,
272,0.113,,
273,0.111,,
274,0.11,,
275,0.108,,
276,0.107,,
277,0.107,,
278,0.105,,
279,0.104,,
280,0.102,,
281,0.101,,
282,0.099,,
283,0.097,,
284,0.095,,
285,0.094,,
286,0.094,,
287,0.093,,
288,0.091,,
289,0.09,,
290,0.089,,
291,0.088,,
292,0.086,,
293,0.084,,
294,0.083,,
295,0.083,,
296,0.084,,
297,0.084,,
298,0.082,,
299,0.08,,
300,0.077,,
301,0.075,,
302,0.075,,
303,0.075,,
304,0.074,,
305,0.073,,
306,0.072,,
307,0.071,,
308,0.07,,
309,0.069,,
310,0.069,,
311,0.068,,
312,0.066,,
313,0.066,,
314,0.065,,
315,0.064,,
316,0.065,,
317,0.064,,
318,0.063,,
319,0.062,,
320,0.06,,
321,0.061,,
322,0.06,,
323,0.059,,
324,0.057,,
325,0.056,,
326,0.055,,
327,0.054,,
328,0.054,,
329,0.053,,
330,0.053,,
331,0.053,,
332,0.052,,
333,0.052,,
334,0.051,,
335,0.05,,
336,0.049,,
337,0.048,,
338,0.048,,
339,0.047,,
340,0.047,,
341,0.046,,
342,0.045,,
343,0.045,,
344,0.045,,
345,0.044,,
346,0.045,,
347,0.043,,
348,0.042,,
349,0.042,,
350,0.041,,
351,0.041,,
352,0.04,,
353,0.04,,
354,0.04,,
355,0.039,,
356,0.038,,
357,0.038,,
358,0.039,,
359,0.039,,
360,0.039,,
361,0.037,,
362,0.036,,
363,0.036,,
364,0.035,,
365,0.034,,
366,0.033,,
367,0.033,,
368,0.033,,
369,0.033,,
370,0.032,,
371,0.032,,
372,0.032,,
373,0.032,,
374,0.032,,
375,0.03,,
376,0.03,,
377,0.029,,
378,0.029,,
379,0.028,,
380,0.028,,
381,0.028,,
382,0.027,,
383,0.026,,
384,0.025,,
385,0.026,,
386,0.026,,
387,0.026,,
388,0.026,,
389,0.026,,
390,0.026,,
391,0.026,,
392,0.024,,
393,0.024,,
394,0.024,,
395,0.024,,
396,0.023,,
397,0.021,,
398,0.021,,
399,0.022,,
400,0.021,,
401,0.021,,
402,0.021,,
403,0.021,,
404,0.022,,
405,0.022,,
406,0.021,,
407,0.02,,
408,0.02,,
409,0.019,,
410,0.019,,
411,0.019,,
412,0.018,,
413,0.018,,
414,0.018,,
415,0.018,,
416,0.018,,
417,0.017,,
418,0.016,,
419,0.016,,
420,0.017,,
421,0.017,,
422,0.016,,
423,0.015,,
424,0.015,,
425,0.015,,
426,0.015,,
427,0.015,,
428,0.014,,
429,0.013,,
430,0.014,,
431,0.014,,
432,0.014,,
433,0.014,,
434,0.013,,
435,0.013,,
436,0.013,,
437,0.013,,
438,0.014,,
439,0.013,,
440,0.013,,
441,0.012,,
442,0.012,,
443,0.012,,
444,0.012,,
445,0.012,,
446,0.012,,
447,0.012,,
448,0.011,,
449,0.012,,
450,0.011,,
451,0.011,,
452,0.011,,
453,0.01,,
454,0.01,,
455,0.009,,
456,0.01,,
457,0.011,,
458,0.01,,
459,0.01,,
460,0.01,,
461,0.011,,
462,0.01,,
463,0.01,,
464,0.009,,
465,0.009,,
466,0.009,,
467,0.01,,
468,0.01,,
469,0.009,,
470,0.009,,
471,0.009,,
472,0.009,,
473,0.009,,
474,0.008,,
475,0.008,,
476,0.008,,
477,0.008,,
478,0.008,,
479,0.008,,
480,0.008,,
481,0.008,,
482,0.008,,
483,0.009,,
484,0.009,,
485,0.008,,
486,0.007,,
487,0.007,,
488,0.007,,
489,0.007,,
490,0.007,,
491,0.007,,
492,0.007,,
493,0.006,,
494,0.005,,
495,0.006,,
496,0.006,,
497,0.007,,
498,0.007,,
499,0.007,,
500,0.007,,
501,0.006,,
502,0.005,,
503,0.005,,
504,0.006,,
505,0.006,,
506,0.005,,
507,0.006,,
508,0.006,,
509,0.006,,
510,0.006,,
511,0.005,,
512,0.005,,
513,0.006,,
514,0.007,,
515,0.008,,
516,0.007,,
517,0.005,,
518,0.005,,
519,0.005,,
520,0.004,,
521,0.005,,
522,0.005,,
523,0.005,,
524,0.004,,
525,0.003,,
526,0.003,,
527,0.003,,
528,0.004,,
529,0.005,,
530,0.005,,
531,0.005,,
532,0.005,,
533,0.004,,
534,0.004,,
535,0.004,,
536,0.004,,
537,0.003,,
