Wavelength (nm),Absorbance,Title,Time
220,0.231,repwaterO_12jun,6/13/2014 4:06:33 PM
221,0.273,,
222,0.271,,
223,0.278,,
224,0.288,,
225,0.299,,
226,0.31,,
227,0.31,,
228,0.312,,
229,0.314,,
230,0.31,,
231,0.306,,
232,0.297,,
233,0.29,,
234,0.286,,
235,0.284,,
236,0.28,,
237,0.274,,
238,0.271,,
239,0.268,,
240,0.266,,
241,0.265,,
242,0.266,,
243,0.265,,
244,0.263,,
245,0.259,,
246,0.258,,
247,0.256,,
248,0.255,,
249,0.253,,
250,0.249,,
251,0.246,,
252,0.245,,
253,0.244,,
254,0.24,,
255,0.239,,
256,0.238,,
257,0.238,,
258,0.238,,
259,0.236,,
260,0.234,,
261,0.231,,
262,0.228,,
263,0.228,,
264,0.226,,
265,0.225,,
266,0.223,,
267,0.221,,
268,0.22,,
269,0.218,,
270,0.217,,
271,0.214,,
272,0.211,,
273,0.21,,
274,0.207,,
275,0.206,,
276,0.204,,
277,0.201,,
278,0.2,,
279,0.198,,
280,0.196,,
281,0.193,,
282,0.191,,
283,0.189,,
284,0.187,,
285,0.184,,
286,0.182,,
287,0.18,,
288,0.179,,
289,0.177,,
290,0.175,,
291,0.174,,
292,0.17,,
293,0.168,,
294,0.166,,
295,0.165,,
296,0.165,,
297,0.163,,
298,0.161,,
299,0.159,,
300,0.156,,
301,0.154,,
302,0.152,,
303,0.151,,
304,0.151,,
305,0.15,,
306,0.15,,
307,0.147,,
308,0.145,,
309,0.144,,
310,0.142,,
311,0.141,,
312,0.139,,
313,0.137,,
314,0.136,,
315,0.134,,
316,0.133,,
317,0.132,,
318,0.13,,
319,0.129,,
320,0.127,,
321,0.125,,
322,0.125,,
323,0.124,,
324,0.123,,
325,0.122,,
326,0.12,,
327,0.119,,
328,0.118,,
329,0.117,,
330,0.115,,
331,0.114,,
332,0.113,,
333,0.111,,
334,0.111,,
335,0.109,,
336,0.109,,
337,0.107,,
338,0.105,,
339,0.105,,
340,0.103,,
341,0.102,,
342,0.102,,
343,0.101,,
344,0.101,,
345,0.099,,
346,0.097,,
347,0.096,,
348,0.095,,
349,0.094,,
350,0.094,,
351,0.093,,
352,0.091,,
353,0.09,,
354,0.088,,
355,0.087,,
356,0.086,,
357,0.086,,
358,0.085,,
359,0.084,,
360,0.082,,
361,0.081,,
362,0.08,,
363,0.078,,
364,0.077,,
365,0.075,,
366,0.074,,
367,0.074,,
368,0.073,,
369,0.072,,
370,0.072,,
371,0.07,,
372,0.069,,
373,0.068,,
374,0.068,,
375,0.067,,
376,0.067,,
377,0.066,,
378,0.064,,
379,0.062,,
380,0.061,,
381,0.061,,
382,0.06,,
383,0.058,,
384,0.057,,
385,0.056,,
386,0.056,,
387,0.056,,
388,0.055,,
389,0.054,,
390,0.053,,
391,0.053,,
392,0.053,,
393,0.053,,
394,0.054,,
395,0.052,,
396,0.048,,
397,0.047,,
398,0.046,,
399,0.047,,
400,0.046,,
401,0.044,,
402,0.045,,
403,0.046,,
404,0.046,,
405,0.045,,
406,0.044,,
407,0.043,,
408,0.042,,
409,0.042,,
410,0.041,,
411,0.04,,
412,0.04,,
413,0.04,,
414,0.04,,
415,0.039,,
416,0.038,,
417,0.037,,
418,0.037,,
419,0.035,,
420,0.035,,
421,0.034,,
422,0.033,,
423,0.032,,
424,0.032,,
425,0.031,,
426,0.03,,
427,0.03,,
428,0.031,,
429,0.031,,
430,0.03,,
431,0.029,,
432,0.029,,
433,0.028,,
434,0.028,,
435,0.028,,
436,0.028,,
437,0.027,,
438,0.027,,
439,0.027,,
440,0.027,,
441,0.026,,
442,0.025,,
443,0.025,,
444,0.026,,
445,0.025,,
446,0.025,,
447,0.024,,
448,0.023,,
449,0.023,,
450,0.023,,
451,0.022,,
452,0.022,,
453,0.022,,
454,0.021,,
455,0.021,,
456,0.021,,
457,0.022,,
458,0.022,,
459,0.022,,
460,0.021,,
461,0.021,,
462,0.02,,
463,0.021,,
464,0.021,,
465,0.02,,
466,0.021,,
467,0.022,,
468,0.021,,
469,0.021,,
470,0.019,,
471,0.019,,
472,0.018,,
473,0.018,,
474,0.018,,
475,0.019,,
476,0.018,,
477,0.017,,
478,0.017,,
479,0.017,,
480,0.017,,
481,0.016,,
482,0.015,,
483,0.015,,
484,0.016,,
485,0.016,,
486,0.015,,
487,0.014,,
488,0.015,,
489,0.015,,
490,0.015,,
491,0.014,,
492,0.014,,
493,0.013,,
494,0.014,,
495,0.014,,
496,0.014,,
497,0.014,,
498,0.014,,
499,0.014,,
500,0.014,,
501,0.014,,
502,0.014,,
503,0.014,,
504,0.014,,
505,0.013,,
506,0.012,,
507,0.013,,
508,0.014,,
509,0.013,,
510,0.013,,
511,0.012,,
512,0.012,,
513,0.012,,
514,0.012,,
515,0.012,,
516,0.01,,
517,0.011,,
518,0.011,,
519,0.01,,
520,0.009,,
521,0.01,,
522,0.011,,
523,0.01,,
524,0.01,,
525,0.009,,
526,0.009,,
527,0.008,,
528,0.008,,
529,0.008,,
530,0.009,,
531,0.009,,
532,0.008,,
533,0.008,,
534,0.008,,
535,0.008,,
536,0.008,,
537,0.008,,
538,0.008,,
539,0.008,,
540,0.007,,
541,0.007,,
542,0.006,,
543,0.007,,
544,0.008,,
545,0.008,,
546,0.006,,
547,0.006,,
548,0.005,,
549,0.006,,
550,0.006,,
551,0.007,,
552,0.006,,
553,0.006,,
554,0.006,,
555,0.006,,
556,0.006,,
557,0.006,,
558,0.006,,
559,0.005,,
560,0.004,,
561,0.005,,
562,0.006,,
563,0.006,,
564,0.006,,
565,0.006,,
566,0.005,,
567,0.004,,
568,0.005,,
569,0.005,,
570,0.006,,
571,0.005,,
572,0.005,,
573,0.005,,
574,0.004,,
