Wavelength (nm),Absorbance,Title,Time
220,0.31,bod1_12jun,6/13/2014 3:45:20 PM
221,0.35,,
222,0.332,,
223,0.345,,
224,0.35,,
225,0.355,,
226,0.364,,
227,0.369,,
228,0.374,,
229,0.371,,
230,0.367,,
231,0.357,,
232,0.348,,
233,0.342,,
234,0.338,,
235,0.335,,
236,0.325,,
237,0.319,,
238,0.315,,
239,0.313,,
240,0.31,,
241,0.306,,
242,0.304,,
243,0.302,,
244,0.299,,
245,0.295,,
246,0.294,,
247,0.291,,
248,0.289,,
249,0.286,,
250,0.282,,
251,0.28,,
252,0.278,,
253,0.275,,
254,0.272,,
255,0.268,,
256,0.267,,
257,0.266,,
258,0.266,,
259,0.266,,
260,0.264,,
261,0.26,,
262,0.256,,
263,0.255,,
264,0.254,,
265,0.252,,
266,0.251,,
267,0.249,,
268,0.246,,
269,0.243,,
270,0.241,,
271,0.24,,
272,0.238,,
273,0.235,,
274,0.232,,
275,0.231,,
276,0.229,,
277,0.226,,
278,0.224,,
279,0.221,,
280,0.218,,
281,0.216,,
282,0.212,,
283,0.209,,
284,0.206,,
285,0.203,,
286,0.201,,
287,0.198,,
288,0.196,,
289,0.194,,
290,0.192,,
291,0.19,,
292,0.186,,
293,0.183,,
294,0.181,,
295,0.179,,
296,0.178,,
297,0.175,,
298,0.173,,
299,0.17,,
300,0.168,,
301,0.165,,
302,0.162,,
303,0.161,,
304,0.16,,
305,0.159,,
306,0.158,,
307,0.155,,
308,0.153,,
309,0.151,,
310,0.149,,
311,0.148,,
312,0.147,,
313,0.145,,
314,0.143,,
315,0.142,,
316,0.14,,
317,0.139,,
318,0.137,,
319,0.135,,
320,0.134,,
321,0.132,,
322,0.13,,
323,0.129,,
324,0.128,,
325,0.126,,
326,0.125,,
327,0.123,,
328,0.122,,
329,0.121,,
330,0.119,,
331,0.119,,
332,0.117,,
333,0.114,,
334,0.113,,
335,0.11,,
336,0.11,,
337,0.108,,
338,0.106,,
339,0.105,,
340,0.104,,
341,0.103,,
342,0.102,,
343,0.102,,
344,0.1,,
345,0.099,,
346,0.097,,
347,0.095,,
348,0.094,,
349,0.094,,
350,0.094,,
351,0.093,,
352,0.09,,
353,0.09,,
354,0.088,,
355,0.087,,
356,0.086,,
357,0.086,,
358,0.086,,
359,0.084,,
360,0.083,,
361,0.082,,
362,0.081,,
363,0.079,,
364,0.078,,
365,0.075,,
366,0.074,,
367,0.074,,
368,0.074,,
369,0.073,,
370,0.072,,
371,0.071,,
372,0.07,,
373,0.07,,
374,0.069,,
375,0.069,,
376,0.068,,
377,0.067,,
378,0.065,,
379,0.063,,
380,0.063,,
381,0.063,,
382,0.063,,
383,0.061,,
384,0.06,,
385,0.059,,
386,0.059,,
387,0.059,,
388,0.058,,
389,0.057,,
390,0.057,,
391,0.056,,
392,0.056,,
393,0.056,,
394,0.057,,
395,0.055,,
396,0.052,,
397,0.05,,
398,0.05,,
399,0.05,,
400,0.049,,
401,0.048,,
402,0.049,,
403,0.05,,
404,0.05,,
405,0.049,,
406,0.048,,
407,0.047,,
408,0.047,,
409,0.046,,
410,0.046,,
411,0.045,,
412,0.045,,
413,0.044,,
414,0.043,,
415,0.043,,
416,0.042,,
417,0.041,,
418,0.041,,
419,0.04,,
420,0.039,,
421,0.038,,
422,0.037,,
423,0.037,,
424,0.036,,
425,0.035,,
426,0.035,,
427,0.035,,
428,0.035,,
429,0.035,,
430,0.034,,
431,0.034,,
432,0.033,,
433,0.033,,
434,0.033,,
435,0.033,,
436,0.032,,
437,0.031,,
438,0.031,,
439,0.032,,
440,0.031,,
441,0.03,,
442,0.029,,
443,0.029,,
444,0.029,,
445,0.03,,
446,0.03,,
447,0.029,,
448,0.028,,
449,0.028,,
450,0.028,,
451,0.028,,
452,0.027,,
453,0.027,,
454,0.026,,
455,0.027,,
456,0.026,,
457,0.026,,
458,0.026,,
459,0.026,,
460,0.026,,
461,0.025,,
462,0.024,,
463,0.024,,
464,0.024,,
465,0.024,,
466,0.024,,
467,0.025,,
468,0.025,,
469,0.025,,
470,0.024,,
471,0.024,,
472,0.023,,
473,0.023,,
474,0.023,,
475,0.022,,
476,0.022,,
477,0.021,,
478,0.021,,
479,0.021,,
480,0.021,,
481,0.02,,
482,0.019,,
483,0.019,,
484,0.02,,
485,0.02,,
486,0.019,,
487,0.019,,
488,0.019,,
489,0.019,,
490,0.019,,
491,0.019,,
492,0.018,,
493,0.017,,
494,0.017,,
495,0.017,,
496,0.017,,
497,0.017,,
498,0.018,,
499,0.018,,
500,0.018,,
501,0.018,,
502,0.019,,
503,0.018,,
504,0.017,,
505,0.017,,
506,0.017,,
507,0.017,,
508,0.017,,
509,0.017,,
510,0.017,,
511,0.016,,
512,0.016,,
513,0.016,,
514,0.016,,
515,0.016,,
516,0.015,,
517,0.015,,
518,0.015,,
519,0.015,,
520,0.014,,
521,0.014,,
522,0.015,,
523,0.015,,
524,0.014,,
525,0.013,,
526,0.013,,
527,0.012,,
528,0.012,,
529,0.012,,
530,0.012,,
531,0.012,,
532,0.012,,
533,0.012,,
534,0.012,,
535,0.013,,
