Wavelength (nm),Absorbance,Title,Time
190,0.279,bod10_1jul,7/2/2014 1:41:21 PM
191,0.325,,
192,0.015,,
193,-0.42,,
194,-0.528,,
195,-0.235,,
196,0.135,,
197,0.049,,
198,-0.198,,
199,-0.189,,
200,-0.25,,
201,-0.026,,
202,0.149,,
203,0.039,,
204,-0.194,,
205,-0.608,,
206,-0.759,,
207,-0.622,,
208,-0.411,,
209,-0.285,,
210,-0.212,,
211,-0.033,,
212,0.091,,
213,0.112,,
214,-0.096,,
215,-0.274,,
216,-0.137,,
217,0.03,,
218,0.121,,
219,0.232,,
220,0.285,,
221,0.301,,
222,0.266,,
223,0.264,,
224,0.271,,
225,0.268,,
226,0.266,,
227,0.265,,
228,0.271,,
229,0.271,,
230,0.268,,
231,0.259,,
232,0.252,,
233,0.247,,
234,0.247,,
235,0.246,,
236,0.241,,
237,0.237,,
238,0.234,,
239,0.23,,
240,0.228,,
241,0.227,,
242,0.228,,
243,0.229,,
244,0.224,,
245,0.222,,
246,0.221,,
247,0.221,,
248,0.219,,
249,0.215,,
250,0.213,,
251,0.211,,
252,0.209,,
253,0.208,,
254,0.207,,
255,0.206,,
256,0.203,,
257,0.201,,
258,0.2,,
259,0.201,,
260,0.199,,
261,0.198,,
262,0.197,,
263,0.195,,
264,0.194,,
265,0.191,,
266,0.188,,
267,0.187,,
268,0.185,,
269,0.184,,
270,0.183,,
271,0.181,,
272,0.179,,
273,0.177,,
274,0.175,,
275,0.174,,
276,0.172,,
277,0.171,,
278,0.17,,
279,0.167,,
280,0.165,,
281,0.161,,
282,0.159,,
283,0.157,,
284,0.155,,
285,0.154,,
286,0.152,,
287,0.15,,
288,0.149,,
289,0.146,,
290,0.144,,
291,0.143,,
292,0.142,,
293,0.14,,
294,0.138,,
295,0.137,,
296,0.136,,
297,0.135,,
298,0.133,,
299,0.13,,
300,0.128,,
301,0.127,,
302,0.125,,
303,0.124,,
304,0.123,,
305,0.121,,
306,0.121,,
307,0.119,,
308,0.118,,
309,0.117,,
310,0.115,,
311,0.114,,
312,0.113,,
313,0.111,,
314,0.11,,
315,0.109,,
316,0.107,,
317,0.105,,
318,0.105,,
319,0.105,,
320,0.104,,
321,0.102,,
322,0.1,,
323,0.098,,
324,0.097,,
325,0.096,,
326,0.095,,
327,0.095,,
328,0.095,,
329,0.095,,
330,0.093,,
331,0.091,,
332,0.09,,
333,0.089,,
334,0.088,,
335,0.087,,
336,0.087,,
337,0.086,,
338,0.085,,
339,0.084,,
340,0.083,,
341,0.083,,
342,0.082,,
343,0.08,,
344,0.078,,
345,0.077,,
346,0.078,,
347,0.077,,
348,0.078,,
349,0.077,,
350,0.076,,
351,0.074,,
352,0.072,,
353,0.071,,
354,0.07,,
355,0.07,,
356,0.069,,
357,0.069,,
358,0.068,,
359,0.069,,
360,0.067,,
361,0.067,,
362,0.066,,
363,0.064,,
364,0.064,,
365,0.062,,
366,0.062,,
367,0.062,,
368,0.062,,
369,0.062,,
370,0.061,,
371,0.06,,
372,0.059,,
373,0.058,,
