Wavelength (nm),Absorbance,Title,Time
190,0.1,bod13_17jun,6/18/2014 2:20:13 PM
191,-0.13,,
192,-0.094,,
193,-0.356,,
194,-0.165,,
195,-0.147,,
196,-0.261,,
197,-0.239,,
198,-0.156,,
199,0.246,,
200,0.257,,
201,0.441,,
202,0.367,,
203,0.281,,
204,0.244,,
205,0.201,,
206,0.489,,
207,0.419,,
208,0.223,,
209,0.419,,
210,0.409,,
211,0.531,,
212,0.165,,
213,-0.031,,
214,0.063,,
215,-0.045,,
216,0.063,,
217,0.048,,
218,0.122,,
219,0.188,,
220,0.204,,
221,0.273,,
222,0.267,,
223,0.274,,
224,0.282,,
225,0.284,,
226,0.283,,
227,0.276,,
228,0.275,,
229,0.272,,
230,0.265,,
231,0.256,,
232,0.245,,
233,0.236,,
234,0.228,,
235,0.223,,
236,0.221,,
237,0.219,,
238,0.212,,
239,0.207,,
240,0.202,,
241,0.201,,
242,0.201,,
243,0.198,,
244,0.194,,
245,0.189,,
246,0.188,,
247,0.188,,
248,0.187,,
249,0.184,,
250,0.181,,
251,0.18,,
252,0.179,,
253,0.178,,
254,0.176,,
255,0.174,,
256,0.173,,
257,0.172,,
258,0.173,,
259,0.172,,
260,0.171,,
261,0.169,,
262,0.165,,
263,0.164,,
264,0.162,,
265,0.161,,
266,0.16,,
267,0.158,,
268,0.156,,
269,0.154,,
270,0.153,,
271,0.152,,
272,0.15,,
273,0.148,,
274,0.146,,
275,0.144,,
276,0.143,,
277,0.141,,
278,0.14,,
279,0.138,,
280,0.136,,
281,0.134,,
282,0.132,,
283,0.129,,
284,0.128,,
285,0.126,,
286,0.125,,
287,0.124,,
288,0.122,,
289,0.121,,
290,0.119,,
291,0.117,,
292,0.115,,
293,0.112,,
294,0.111,,
295,0.11,,
296,0.11,,
297,0.11,,
298,0.108,,
299,0.105,,
300,0.102,,
301,0.1,,
302,0.099,,
303,0.098,,
304,0.097,,
305,0.096,,
306,0.095,,
307,0.093,,
308,0.091,,
309,0.09,,
310,0.09,,
311,0.089,,
312,0.087,,
313,0.086,,
314,0.084,,
315,0.083,,
316,0.083,,
317,0.082,,
318,0.081,,
319,0.08,,
320,0.079,,
321,0.079,,
322,0.078,,
323,0.077,,
324,0.075,,
325,0.073,,
326,0.071,,
327,0.071,,
328,0.07,,
329,0.069,,
330,0.068,,
331,0.068,,
332,0.067,,
333,0.066,,
334,0.065,,
335,0.064,,
336,0.063,,
337,0.061,,
338,0.061,,
339,0.061,,
340,0.06,,
341,0.059,,
342,0.058,,
343,0.058,,
344,0.057,,
345,0.056,,
346,0.056,,
347,0.055,,
348,0.054,,
349,0.054,,
350,0.052,,
351,0.052,,
352,0.051,,
353,0.051,,
354,0.05,,
355,0.049,,
356,0.047,,
357,0.047,,
358,0.048,,
359,0.048,,
360,0.047,,
361,0.046,,
362,0.045,,
363,0.044,,
364,0.044,,
365,0.043,,
366,0.043,,
367,0.042,,
368,0.041,,
369,0.04,,
370,0.039,,
371,0.039,,
372,0.039,,
373,0.04,,
374,0.038,,
