Wavelength (nm),Absorbance,Title,Time
190,0.335,bod2_1jul,7/2/2014 1:30:31 PM
191,0.311,,
192,0.016,,
193,-0.475,,
194,-0.668,,
195,0.032,,
196,0.69,,
197,0.742,,
198,0.147,,
199,-0.337,,
200,-0.367,,
201,-0.186,,
202,0.26,,
203,0.038,,
204,0.016,,
205,-0.462,,
206,-0.675,,
207,-0.381,,
208,-0.255,,
209,0.051,,
210,-0.029,,
211,-0.009,,
212,-0.058,,
213,-0.018,,
214,0.002,,
215,-0.062,,
216,-0.068,,
217,0.014,,
218,0.124,,
219,0.211,,
220,0.203,,
221,0.197,,
222,0.179,,
223,0.183,,
224,0.191,,
225,0.189,,
226,0.188,,
227,0.19,,
228,0.192,,
229,0.192,,
230,0.187,,
231,0.183,,
232,0.18,,
233,0.175,,
234,0.174,,
235,0.171,,
236,0.169,,
237,0.167,,
238,0.164,,
239,0.161,,
240,0.159,,
241,0.158,,
242,0.158,,
243,0.158,,
244,0.154,,
245,0.153,,
246,0.153,,
247,0.154,,
248,0.152,,
249,0.149,,
250,0.147,,
251,0.147,,
252,0.145,,
253,0.145,,
254,0.144,,
255,0.141,,
256,0.14,,
257,0.139,,
258,0.139,,
259,0.139,,
260,0.139,,
261,0.138,,
262,0.137,,
263,0.134,,
264,0.133,,
265,0.133,,
266,0.132,,
267,0.131,,
268,0.129,,
269,0.128,,
270,0.127,,
271,0.126,,
272,0.124,,
273,0.122,,
274,0.121,,
275,0.122,,
276,0.121,,
277,0.119,,
278,0.117,,
279,0.116,,
280,0.114,,
281,0.112,,
282,0.111,,
283,0.109,,
284,0.108,,
285,0.107,,
286,0.106,,
287,0.104,,
288,0.103,,
289,0.102,,
290,0.101,,
291,0.1,,
292,0.099,,
293,0.098,,
294,0.097,,
295,0.095,,
296,0.096,,
297,0.095,,
298,0.094,,
299,0.092,,
300,0.09,,
301,0.089,,
302,0.088,,
303,0.088,,
304,0.086,,
305,0.085,,
306,0.084,,
307,0.083,,
308,0.082,,
