Wavelength (nm),Absorbance,Title,Time
190,0.272,bod4_1jul,7/2/2014 1:33:21 PM
191,0.397,,
192,0.151,,
193,-0.407,,
194,-0.579,,
195,-0.452,,
196,-0.123,,
197,0.097,,
198,-0.103,,
199,0.03,,
200,0.184,,
201,0.384,,
202,0.38,,
203,0.024,,
204,-0.152,,
205,-0.505,,
206,-0.724,,
207,-0.648,,
208,-0.137,,
209,0.33,,
210,0.302,,
211,0.143,,
212,0.075,,
213,0.071,,
214,-0.061,,
215,-0.274,,
216,-0.277,,
217,-0.102,,
218,0.058,,
219,0.159,,
220,0.213,,
221,0.195,,
222,0.186,,
223,0.195,,
224,0.204,,
225,0.204,,
226,0.197,,
227,0.199,,
228,0.201,,
229,0.2,,
230,0.197,,
231,0.188,,
232,0.183,,
233,0.177,,
234,0.178,,
235,0.176,,
236,0.172,,
237,0.166,,
238,0.163,,
239,0.161,,
240,0.161,,
241,0.161,,
242,0.16,,
243,0.159,,
244,0.155,,
245,0.154,,
246,0.153,,
247,0.153,,
248,0.15,,
249,0.148,,
250,0.146,,
251,0.146,,
252,0.144,,
253,0.142,,
254,0.142,,
255,0.141,,
256,0.14,,
257,0.138,,
258,0.137,,
259,0.137,,
260,0.135,,
261,0.134,,
262,0.133,,
263,0.132,,
264,0.13,,
265,0.128,,
266,0.127,,
267,0.125,,
268,0.124,,
269,0.123,,
270,0.123,,
271,0.121,,
272,0.12,,
273,0.117,,
274,0.116,,
275,0.116,,
276,0.114,,
277,0.113,,
278,0.111,,
279,0.11,,
280,0.107,,
281,0.106,,
282,0.105,,
283,0.103,,
284,0.101,,
285,0.099,,
286,0.098,,
287,0.097,,
288,0.096,,
289,0.095,,
290,0.093,,
291,0.092,,
292,0.091,,
293,0.09,,
294,0.088,,
295,0.088,,
296,0.088,,
297,0.087,,
298,0.086,,
299,0.083,,
300,0.081,,
301,0.08,,
302,0.079,,
303,0.078,,
304,0.076,,
305,0.075,,
306,0.074,,
307,0.074,,
308,0.073,,
309,0.072,,
310,0.071,,
311,0.071,,
312,0.069,,
313,0.068,,
314,0.067,,
315,0.067,,
316,0.066,,
317,0.065,,
318,0.064,,
319,0.064,,
320,0.063,,
321,0.061,,
322,0.06,,
323,0.059,,
324,0.059,,
325,0.059,,
326,0.058,,
327,0.057,,
328,0.057,,
329,0.056,,
330,0.056,,
331,0.055,,
332,0.054,,
333,0.053,,
334,0.051,,
335,0.05,,
336,0.05,,
337,0.05,,
338,0.05,,
339,0.05,,
340,0.049,,
341,0.048,,
342,0.047,,
343,0.046,,
344,0.045,,
345,0.044,,
346,0.045,,
347,0.045,,
348,0.044,,
349,0.043,,
350,0.042,,
351,0.041,,
352,0.04,,
353,0.039,,
354,0.039,,
355,0.038,,
356,0.038,,
357,0.038,,
358,0.038,,
359,0.038,,
360,0.037,,
361,0.036,,
362,0.035,,
363,0.034,,
364,0.034,,
365,0.033,,
366,0.033,,
367,0.033,,
368,0.033,,
369,0.033,,
370,0.032,,
371,0.032,,
372,0.031,,
373,0.031,,
374,0.03,,
375,0.03,,
376,0.029,,
377,0.029,,
378,0.028,,
379,0.028,,
380,0.027,,
381,0.028,,
382,0.027,,
383,0.025,,
384,0.025,,
385,0.025,,
386,0.025,,
387,0.024,,
388,0.024,,
389,0.025,,
390,0.025,,
391,0.024,,
392,0.024,,
393,0.024,,
394,0.024,,
395,0.023,,
396,0.021,,
397,0.02,,
398,0.02,,
399,0.02,,
400,0.02,,
401,0.02,,
402,0.02,,
403,0.02,,
404,0.019,,
405,0.019,,
406,0.019,,
407,0.02,,
408,0.019,,
409,0.019,,
410,0.019,,
411,0.019,,
412,0.018,,
413,0.019,,
414,0.019,,
415,0.018,,
416,0.017,,
417,0.016,,
418,0.016,,
419,0.016,,
420,0.015,,
421,0.015,,
422,0.016,,
423,0.016,,
424,0.015,,
425,0.015,,
426,0.015,,
427,0.015,,
428,0.015,,
429,0.014,,
430,0.014,,
431,0.014,,
432,0.013,,
433,0.012,,
434,0.012,,
435,0.013,,
436,0.013,,
437,0.014,,
438,0.014,,
439,0.013,,
440,0.012,,
441,0.012,,
442,0.012,,
443,0.012,,
444,0.012,,
445,0.012,,
446,0.012,,
447,0.012,,
448,0.012,,
449,0.011,,
450,0.011,,
451,0.011,,
452,0.01,,
453,0.011,,
454,0.01,,
455,0.009,,
456,0.009,,
457,0.009,,
458,0.009,,
459,0.01,,
460,0.01,,
461,0.009,,
462,0.009,,
463,0.009,,
464,0.009,,
465,0.009,,
466,0.009,,
467,0.009,,
468,0.009,,
469,0.008,,
470,0.008,,
471,0.008,,
472,0.009,,
473,0.008,,
474,0.008,,
475,0.008,,
476,0.008,,
477,0.008,,
478,0.007,,
479,0.007,,
480,0.008,,
481,0.008,,
482,0.008,,
483,0.008,,
484,0.008,,
485,0.009,,
486,0.008,,
487,0.008,,
488,0.007,,
489,0.007,,
490,0.007,,
491,0.008,,
492,0.008,,
493,0.007,,
494,0.006,,
495,0.007,,
496,0.007,,
497,0.006,,
498,0.006,,
499,0.006,,
500,0.007,,
501,0.007,,
502,0.008,,
503,0.007,,
504,0.006,,
505,0.006,,
506,0.004,,
507,0.005,,
508,0.005,,
509,0.008,,
510,0.009,,
511,0.009,,
512,0.007,,
513,0.006,,
514,0.006,,
515,0.006,,
516,0.006,,
517,0.006,,
518,0.005,,
519,0.006,,
520,0.006,,
521,0.006,,
522,0.005,,
523,0.003,,
524,0.003,,
525,0.003,,
526,0.004,,
527,0.005,,
528,0.005,,
529,0.006,,
530,0.006,,
531,0.006,,
532,0.005,,
533,0.004,,
534,0.005,,
535,0.005,,
536,0.006,,
537,0.006,,
538,0.006,,
539,0.006,,
540,0.004,,
541,0.003,,
542,0.004,,
543,0.005,,
544,0.006,,
545,0.005,,
546,0.004,,
547,0.004,,
548,0.005,,
549,0.005,,
550,0.005,,
551,0.004,,
552,0.004,,
553,0.003,,
554,0.002,,
555,0.002,,
556,0.003,,
557,0.004,,
558,0.003,,
559,0.003,,
560,0.003,,
561,0.004,,
562,0.005,,
563,0.004,,
564,0.004,,
565,0.003,,
566,0.003,,
567,0.002,,
568,0.003,,
569,0.004,,
570,0.005,,
571,0.004,,
572,0.004,,
573,0.003,,
574,0.004,,
575,0.004,,
576,0.004,,
577,0.004,,
578,0.004,,
579,0.005,,
580,0.004,,
581,0.002,,
582,0.002,,
583,0.004,,
584,0.005,,
585,0.004,,
586,0.002,,
587,0.002,,
588,0.003,,
589,0.004,,
590,0.005,,
591,0.005,,
592,0.004,,
593,0.003,,
594,0.002,,
595,0.002,,
596,0.004,,
597,0.006,,
598,0.007,,
599,0.006,,
600,0.003,,
601,0.001,,
602,0.001,,
603,0.001,,
604,0.003,,
605,0.004,,
606,0.004,,
607,0.004,,
608,0.003,,
609,0.003,,
610,0.003,,
611,0.002,,
612,0.003,,
613,0.002,,
614,0.002,,
615,0.003,,
616,0.004,,
617,0.003,,
618,0.002,,
619,0.001,,
620,0.001,,
621,0.003,,
622,0.003,,
623,0.003,,
624,0.002,,
625,0.003,,
626,0.003,,
627,0.003,,
628,0.002,,
629,0.001,,
630,0.002,,
631,0.003,,
632,0.004,,
633,0.003,,
634,0.001,,
635,0.001,,
636,0.002,,
637,0.002,,
638,0.002,,
639,0.002,,
640,0.003,,
641,0.002,,
642,0.003,,
643,0.003,,
644,0.003,,
645,0.003,,
646,0.002,,
647,0.002,,
648,0.002,,
649,0.002,,
650,0.002,,
651,0.001,,
652,0,,
653,0,,
654,0,,
655,0.002,,
656,0.003,,
657,0.004,,
658,0.002,,
659,0,,
660,0.001,,
661,0.002,,
662,0.003,,
663,0.002,,
664,0.002,,
665,0.003,,
666,0.003,,
667,0.002,,
668,0.003,,
669,0.004,,
670,0.002,,
671,0.001,,
672,0,,
673,0.002,,
674,0.003,,
675,0.003,,
676,0.003,,
677,0.003,,
678,0.002,,
679,0.001,,
680,0.001,,
681,0.002,,
682,0.002,,
683,0.001,,
684,0.001,,
685,0.003,,
686,0.004,,
687,0.004,,
688,0.002,,
689,0.001,,
690,0.002,,
691,0.002,,
692,0.002,,
693,0.001,,
694,-0.001,,
695,0,,
696,0,,
697,0.001,,
698,0.002,,
699,0.003,,
700,0.002,,
701,0,,
702,-0.002,,
703,0.001,,
704,0.003,,
705,0.002,,
706,0.002,,
707,0.001,,
708,0.002,,
709,0.001,,
710,0.002,,
711,0.003,,
712,0.003,,
713,0.002,,
714,0,,
715,-0.001,,
716,0.001,,
717,0.001,,
718,0.003,,
719,0.004,,
720,0.005,,
721,0.003,,
722,0.002,,
723,0.001,,
724,0,,
725,0,,
726,0,,
727,0,,
728,0.002,,
729,0.003,,
730,0.003,,
731,0.003,,
732,0,,
733,0.001,,
734,0.002,,
735,0.003,,
736,0.001,,
737,0.002,,
738,0.001,,
739,0,,
740,-0.001,,
741,0.001,,
742,0.002,,
743,-0.001,,
744,0.001,,
745,0.003,,
746,0.004,,
747,-0.001,,
748,-0.001,,
749,0.001,,
750,0,,
751,0,,
752,0.002,,
753,0.001,,
754,-0.001,,
755,0,,
756,0.003,,
757,0.004,,
758,0.003,,
759,0.002,,
760,0.003,,
761,0.003,,
762,0.004,,
763,0.004,,
764,0.003,,
765,0.001,,
766,0.003,,
767,0.005,,
768,0.005,,
769,0.002,,
770,0.003,,
771,0.003,,
772,0.005,,
773,0.004,,
774,0.001,,
775,-0.001,,
776,0,,
777,0.004,,
778,0.005,,
779,0.002,,
780,0.002,,
781,-0.002,,
782,-0.002,,
783,-0.002,,
784,0,,
785,0,,
786,-0.002,,
787,-0.003,,
788,-0.004,,
789,-0.002,,
790,0.002,,
791,0.005,,
792,0.001,,
793,0.002,,
794,0.002,,
795,0.001,,
796,0.001,,
797,0.004,,
798,0.005,,
799,0.003,,
800,0.002,,
801,0.002,,
802,0.006,,
803,0.006,,
804,0.004,,
805,0,,
806,-0.003,,
807,-0.005,,
808,-0.002,,
809,-0.002,,
810,-0.004,,
811,-0.006,,
812,-0.005,,
813,-0.001,,
814,0.001,,
815,0.007,,
