Wavelength (nm),Absorbance,Title,Time
190,0.072,bod4_10jun,6/13/2014 3:13:15 PM
191,-0.077,,
192,-0.087,,
193,-0.108,,
194,0.079,,
195,0.135,,
196,0.383,,
197,0.43,,
198,0.356,,
199,0.106,,
200,-0.113,,
201,-0.249,,
202,-0.033,,
203,0.054,,
204,-0.188,,
205,-0.102,,
206,-0.016,,
207,0.015,,
208,-0.029,,
209,-0.226,,
210,-0.276,,
211,-0.122,,
212,-0.097,,
213,-0.035,,
214,-0.225,,
215,-0.254,,
216,0.013,,
217,0.329,,
218,0.535,,
219,0.485,,
220,0.509,,
221,0.525,,
222,0.535,,
223,0.527,,
224,0.563,,
225,0.606,,
226,0.628,,
227,0.638,,
228,0.642,,
229,0.634,,
230,0.628,,
231,0.619,,
232,0.6,,
233,0.583,,
234,0.563,,
235,0.553,,
236,0.542,,
237,0.534,,
238,0.526,,
239,0.517,,
240,0.511,,
241,0.5,,
242,0.492,,
243,0.485,,
244,0.475,,
245,0.468,,
246,0.462,,
247,0.455,,
248,0.45,,
249,0.442,,
250,0.436,,
251,0.431,,
252,0.425,,
253,0.419,,
254,0.41,,
255,0.406,,
256,0.403,,
257,0.402,,
258,0.401,,
259,0.399,,
260,0.398,,
261,0.394,,
262,0.389,,
263,0.385,,
264,0.382,,
265,0.38,,
266,0.379,,
267,0.378,,
268,0.376,,
269,0.373,,
270,0.369,,
271,0.366,,
272,0.365,,
273,0.362,,
274,0.359,,
275,0.356,,
276,0.354,,
277,0.352,,
278,0.349,,
279,0.344,,
280,0.341,,
281,0.336,,
282,0.333,,
283,0.329,,
284,0.322,,
285,0.317,,
286,0.312,,
287,0.307,,
288,0.302,,
289,0.297,,
290,0.293,,
291,0.288,,
292,0.283,,
293,0.278,,
294,0.274,,
295,0.271,,
296,0.267,,
297,0.263,,
298,0.259,,
299,0.255,,
300,0.251,,
301,0.247,,
302,0.243,,
303,0.241,,
304,0.239,,
305,0.236,,
306,0.234,,
307,0.231,,
308,0.228,,
309,0.225,,
310,0.223,,
311,0.22,,
312,0.217,,
313,0.215,,
314,0.213,,
315,0.212,,
316,0.21,,
317,0.206,,
318,0.204,,
319,0.202,,
320,0.2,,
321,0.198,,
322,0.195,,
323,0.193,,
324,0.191,,
325,0.189,,
326,0.187,,
327,0.185,,
328,0.182,,
329,0.18,,
330,0.177,,
331,0.175,,
332,0.174,,
333,0.171,,
334,0.167,,
335,0.163,,
336,0.162,,
337,0.161,,
338,0.16,,
339,0.157,,
340,0.154,,
341,0.152,,
342,0.15,,
343,0.148,,
344,0.145,,
345,0.142,,
346,0.14,,
347,0.138,,
348,0.136,,
349,0.135,,
350,0.133,,
351,0.132,,
352,0.13,,
353,0.128,,
354,0.127,,
355,0.124,,
356,0.122,,
357,0.121,,
358,0.12,,
359,0.12,,
360,0.119,,
361,0.118,,
362,0.117,,
363,0.114,,
364,0.111,,
365,0.11,,
366,0.109,,
367,0.108,,
368,0.107,,
369,0.107,,
370,0.106,,
371,0.104,,
372,0.102,,
373,0.101,,
374,0.1,,
375,0.099,,
376,0.097,,
377,0.095,,
378,0.094,,
379,0.093,,
380,0.092,,
381,0.091,,
382,0.09,,
383,0.088,,
384,0.086,,
385,0.086,,
386,0.086,,
387,0.085,,
388,0.083,,
389,0.081,,
390,0.08,,
391,0.082,,
392,0.082,,
393,0.081,,
394,0.078,,
395,0.077,,
396,0.076,,
397,0.073,,
398,0.072,,
399,0.071,,
400,0.071,,
401,0.07,,
402,0.069,,
403,0.069,,
404,0.07,,
405,0.07,,
406,0.068,,
407,0.066,,
408,0.065,,
409,0.064,,
410,0.064,,
411,0.063,,
412,0.062,,
413,0.061,,
414,0.06,,
415,0.06,,
416,0.06,,
417,0.061,,
418,0.06,,
419,0.058,,
420,0.056,,
421,0.055,,
422,0.054,,
423,0.053,,
424,0.053,,
425,0.051,,
426,0.052,,
427,0.052,,
428,0.052,,
429,0.053,,
430,0.052,,
431,0.051,,
432,0.051,,
433,0.051,,
434,0.05,,
435,0.05,,
436,0.049,,
437,0.049,,
438,0.048,,
439,0.047,,
440,0.047,,
441,0.046,,
442,0.045,,
443,0.045,,
444,0.044,,
445,0.045,,
446,0.044,,
447,0.043,,
448,0.042,,
449,0.043,,
450,0.042,,
451,0.041,,
452,0.041,,
453,0.041,,
454,0.042,,
455,0.042,,
456,0.042,,
457,0.042,,
458,0.042,,
459,0.041,,
460,0.041,,
461,0.04,,
462,0.039,,
463,0.038,,
464,0.038,,
465,0.038,,
466,0.038,,
467,0.038,,
468,0.038,,
469,0.038,,
470,0.037,,
471,0.035,,
472,0.036,,
473,0.037,,
474,0.038,,
475,0.038,,
476,0.036,,
477,0.036,,
478,0.035,,
479,0.035,,
480,0.034,,
481,0.034,,
482,0.034,,
483,0.034,,
484,0.034,,
485,0.033,,
486,0.032,,
487,0.032,,
488,0.032,,
489,0.031,,
490,0.03,,
491,0.03,,
492,0.03,,
493,0.03,,
494,0.031,,
495,0.03,,
496,0.03,,
497,0.029,,
498,0.029,,
499,0.03,,
500,0.03,,
501,0.03,,
502,0.028,,
503,0.028,,
504,0.029,,
505,0.028,,
506,0.028,,
507,0.027,,
508,0.028,,
509,0.028,,
510,0.028,,
511,0.028,,
512,0.026,,
513,0.025,,
514,0.025,,
515,0.026,,
516,0.026,,
517,0.025,,
518,0.024,,
519,0.024,,
520,0.024,,
521,0.024,,
522,0.023,,
523,0.023,,
524,0.023,,
525,0.022,,
526,0.021,,
527,0.022,,
528,0.022,,
529,0.021,,
530,0.02,,
531,0.021,,
532,0.02,,
533,0.02,,
534,0.02,,
535,0.019,,
536,0.02,,
537,0.02,,
538,0.019,,
539,0.018,,
540,0.017,,
541,0.018,,
542,0.018,,
543,0.018,,
544,0.017,,
545,0.017,,
546,0.015,,
547,0.015,,
548,0.015,,
549,0.016,,
550,0.017,,
551,0.016,,
552,0.016,,
553,0.016,,
554,0.016,,
555,0.015,,
556,0.015,,
557,0.014,,
558,0.015,,
559,0.015,,
560,0.014,,
561,0.014,,
562,0.013,,
563,0.012,,
564,0.012,,
565,0.012,,
566,0.012,,
567,0.012,,
568,0.012,,
569,0.013,,
570,0.013,,
571,0.011,,
572,0.011,,
573,0.012,,
574,0.013,,
575,0.011,,
576,0.011,,
577,0.011,,
578,0.011,,
579,0.011,,
580,0.011,,
581,0.011,,
582,0.011,,
583,0.01,,
584,0.009,,
585,0.01,,
586,0.012,,
587,0.012,,
588,0.011,,
589,0.009,,
590,0.011,,
591,0.01,,
592,0.009,,
593,0.008,,
594,0.007,,
595,0.008,,
596,0.009,,
597,0.009,,
598,0.009,,
599,0.008,,
600,0.007,,
601,0.007,,
602,0.007,,
603,0.007,,
604,0.008,,
605,0.008,,
606,0.007,,
607,0.008,,
608,0.009,,
609,0.009,,
610,0.008,,
611,0.007,,
612,0.008,,
613,0.008,,
614,0.008,,
615,0.009,,
616,0.009,,
617,0.007,,
618,0.005,,
619,0.005,,
620,0.006,,
621,0.007,,
622,0.006,,
623,0.005,,
624,0.004,,
625,0.007,,
626,0.008,,
627,0.007,,
628,0.006,,
629,0.004,,
630,0.004,,
631,0.003,,
632,0.004,,
633,0.004,,
634,0.006,,
635,0.007,,
636,0.006,,
637,0.005,,
638,0.005,,
639,0.006,,
640,0.006,,
641,0.005,,
642,0.004,,
643,0.004,,
644,0.005,,
645,0.005,,
646,0.005,,
647,0.004,,
648,0.004,,
649,0.004,,
650,0.005,,
651,0.006,,
652,0.006,,
653,0.005,,
654,0.003,,
655,0.001,,
656,0.001,,
657,0.004,,
658,0.004,,
659,0.004,,
660,0.003,,
661,0.005,,
662,0.005,,
663,0.005,,
664,0.004,,
665,0.004,,
666,0.004,,
667,0.002,,
668,0.003,,
669,0.004,,
670,0.004,,
671,0.003,,
672,0.004,,
673,0.005,,
674,0.005,,
675,0.003,,
676,0.003,,
677,0.004,,
678,0.005,,
679,0.003,,
680,0.002,,
681,0.003,,
682,0.004,,
683,0.002,,
684,0.001,,
685,0.001,,
686,0.001,,
687,0.001,,
688,0.002,,
689,0,,
690,-0.001,,
691,-0.001,,
692,0.001,,
693,0.002,,
694,0.002,,
695,0.002,,
696,0.002,,
697,0.003,,
698,0.003,,
699,0.003,,
700,0.002,,
701,0.003,,
702,0.002,,
703,0.002,,
704,0.003,,
705,0.003,,
706,0.003,,
707,0,,
708,-0.001,,
709,-0.001,,
710,0.001,,
711,0.002,,
712,0.002,,
713,0.002,,
714,0.001,,
715,-0.001,,
716,0,,
717,0.001,,
718,-0.001,,
719,-0.004,,
720,-0.003,,
721,-0.001,,
722,0.001,,
723,0.001,,
724,0.001,,
725,0.002,,
726,0,,
727,-0.002,,
728,-0.002,,
729,0.001,,
730,0.002,,
731,0.002,,
732,0.002,,
733,0,,
734,-0.001,,
735,-0.001,,
736,-0.002,,
737,-0.001,,
738,-0.002,,
739,-0.002,,
740,-0.003,,
741,-0.003,,
742,-0.002,,
743,-0.002,,
744,-0.001,,
745,-0.002,,
746,-0.002,,
747,-0.001,,
748,0,,
749,-0.001,,
750,0,,
751,0.001,,
752,0.001,,
753,-0.003,,
754,-0.002,,
755,-0.001,,
756,-0.001,,
757,-0.004,,
758,-0.007,,
759,-0.005,,
760,0,,
761,0.001,,
762,0.001,,
763,-0.001,,
764,-0.002,,
765,-0.001,,
766,-0.001,,
767,-0.002,,
768,-0.002,,
769,0,,
770,0.001,,
771,-0.001,,
772,-0.002,,
773,-0.001,,
774,0,,
775,-0.001,,
776,0,,
777,0,,
778,0,,
779,0.002,,
780,0.003,,
781,0.001,,
782,-0.002,,
783,-0.002,,
784,-0.001,,
785,-0.002,,
786,-0.001,,
787,0.001,,
788,0,,
789,-0.004,,
790,-0.005,,
791,-0.004,,
792,-0.004,,
793,-0.002,,
794,0,,
795,0.002,,
796,0.001,,
797,-0.001,,
798,-0.002,,
799,-0.002,,
800,-0.001,,
801,-0.001,,
802,-0.001,,
803,-0.002,,
804,-0.002,,
805,-0.002,,
806,-0.005,,
807,-0.006,,
808,-0.007,,
809,-0.008,,
810,-0.003,,
811,0,,
812,-0.006,,
813,-0.011,,
814,-0.007,,
815,-0.003,,
816,-0.002,,
817,-0.002,,
818,0.001,,
819,0.001,,
820,-0.002,,
821,-0.004,,
822,-0.005,,
823,-0.002,,
824,-0.001,,
825,-0.002,,
826,-0.001,,
827,-0.003,,
828,-0.002,,
829,-0.001,,
830,-0.001,,
831,-0.002,,
832,0.001,,
833,0.004,,
834,0.004,,
835,0,,
836,0,,
837,0.003,,
838,0,,
839,-0.007,,
840,-0.005,,
